claim_id,claim_date,customer_id,customer_name,sku_id,claim_type,quantity,claim_amount,approved_amount,status,reason_text,document_status
PIDCLM0000180,18/09/2025,PIDOUT000863,Ganesh Sowmya Hardware,PID0004,Expiry,48,51245.20,15185.29,Settled,damaged in transit,photo missing
PIDCLM0000181,2025-02-23,PIDOUT002563,Metro Manoj Hardware,PID0025,Expiry,5,19158.88,4313.60,Approved,rate difference,duplicate suspected
PIDCLM0000182,2024-05-05,PIDOUT005196,Shree Lokesh Hardware,PID0026,Short supply,42,22129.19,12669.95,Settled,batch issue,photo missing
PIDCLM0000183,2024-12-21,PIDOUT006648,Metro Revathi Hardware,PID0004,Scheme claim,49,55556.86,24662.69,Credit note raised,dealer says slow moving,photo missing
PIDCLM0000184,2024-10-11,PIDOUT000778,Mahalakshmi Anand Agro,PID0003,Scheme claim,11,51281.11,20102.99,Credit note raised,warranty defect,manual approval
PIDCLM0000185,2024-09-25,PIDOUT008969,Vijaya Sowmya Enterprises,PID0008,Short supply,3,77621.64,68612.83,Rejected,batch issue,complete
PIDCLM0000186,2024-07-26,PIDOUT008832,Sree Karthik Hardware,PID0009,Rate difference,57,51591.58,25076.06,Credit note raised,batch issue,manual approval
PIDCLM0000187,2025-01-23,PIDOUT000101,METRO SANJAY CORPORATION,PID0004,Short supply,54,71865.06,55251.27,Pending photo,expired stock,invoice missing
PIDCLM0000188,2025-12-29,PIDOUT005714,Lucky Kavya Hardware,PID0030,Scheme claim,26,7106.97,4849.35,Approved,warranty defect,photo missing
PIDCLM0000189,2024-08-03,PIDOUT006722,Vijaya Naveen Associates,PID0007,Scheme claim,25,15307.72,9879.93,Rejected,leakage,duplicate suspected
PIDCLM0000190,02/11/2025,PIDOUT003871,New Revathi Enterprises,PID0013,Damage return,46,25357.81,14178.28,Open,batch issue,manual approval
PIDCLM0000191,2024-09-24,PIDOUT007516,Sree Jagan Hardware,PID0008,Leakage,21,59719.30,48664.60,Pending photo,damaged in transit,duplicate suspected
PIDCLM0000192,2025-10-22,PIDDLR000263,Lucky Prakash Enterprises,PID0015,Rate difference,14,73715.52,49281.63,Credit note raised,warranty defect,manual approval
PIDCLM0000193,15-Sep-25,PIDOUT007391,Murugan Lokesh Hardware,PID0016,Expiry,19,82463.13,19423.14,Settled,batch issue,complete
PIDCLM0000194,2024-04-13,PIDOUT005587,Balaji Meena Hardware,PID0025,Damage return,14,64602.49,18885.85,Settled,dealer says slow moving,duplicate suspected
PIDCLM0000195,2025-08-07,PIDDLR000106,United Irfan Traders,PID0010,Scheme claim,51,84864.78,81281.19,Rejected,warranty defect,complete
PIDCLM0000196,2025-03-26,PIDOUT002743,Mahalakshmi Arun Hardware,PID0033,Scheme claim,48,22466.78,4896.33,Credit note raised,dealer says slow moving,duplicate suspected
PIDCLM0000197,2025-01-06,PIDOUT003647,Sree Kavya Enterprises,PID0021,Expiry,27,50893.91,20579.88,Rejected,warranty defect,photo missing
PIDCLM0000198,2025-10-03,PIDOUT006187,Kaveri Farida Hardware,PID0003,Short supply,18,29793.88,11919.91,Approved,warranty defect,complete
PIDCLM0000199,2025-05-19,PIDOUT002202,Ganesh Prakash Agencies,PID0003,Short supply,39,32257.39,2336.01,Approved,warranty defect,invoice missing
PIDCLM0000200,2024-11-02,PIDOUT006599,Kaveri Lokesh Distributors,PID0028,Damage return,42,70519.89,22268.91,Open,damaged in transit,complete
PIDCLM0000201,23-Aug-24,PIDOUT007716,Mahalakshmi Venkatesh Associates,PID0017,Damage return,35,44233.46,22083.15,Pending photo,leakage,invoice missing
PIDCLM0000202,2025-08-23,PIDOUT005864,National Sowmya Tyres,PID0002,Short supply,18,47637.60,20779.13,Approved,warranty defect,duplicate suspected
PIDCLM0000203,2025-02-08,PIDOUT004146,Sree Jagan Hardware,PID0027,Scheme claim,16,2458.85,2338.68,Pending photo,dealer says slow moving,photo missing
PIDCLM0000204,24/05/2025,PIDDLR000262,City Farida Distributors,PID0002,Damage return,52,69364.57,13601.90,Rejected,batch issue,photo missing
PIDCLM0000205,2025-02-21,PIDOUT006900,Metro Suresh Distributors,PID0007,Rate difference,5,19620.16,15474.90,Open,warranty defect,duplicate suspected
PIDCLM0000206,11/13/2024,PIDDLR000349,Lucky Sanjay Chemicals,PID0025,Rate difference,5,53278.09,31579.99,Settled,expired stock,photo missing
PIDCLM0000207,2025-11-26,PIDOUT003815,Shree Lokesh Agencies,PID0006,Rate difference,25,33383.78,32471.67,Pending photo,batch issue,complete
PIDCLM0000208,2025-05-04,PIDOUT008693,Mahalakshmi Priya Hardware,PID0018,Short supply,20,1012.93,357.71,Open,leakage,duplicate suspected
PIDCLM0000209,2025-08-28,PIDOUT008865,Metro Lakshmi Fertilisers,PID0005,Damage return,9,6349.60,4325.39,Rejected,expired stock,duplicate suspected
PIDCLM0000210,2025-06-20,PIDOUT000006,Balaji Priya Hardware & Co,PID0026,Leakage,4,37214.01,19392.87,Pending photo,dealer says slow moving,photo missing
PIDCLM0000211,2024-07-27,PIDOUT001511,National Rafiq Agro,PID0018,Expiry,47,5207.94,2513.19,Pending photo,warranty defect,complete
PIDCLM0000212,2024-09-26,PIDOUT007671,Sree Anand Chemicals,PID0018,Short supply,3,44927.94,39330.30,Approved,dealer says slow moving,duplicate suspected
PIDCLM0000213,2024-07-04,PIDDLR000702,Lucky Kavya Fertilisers,PID0010,Rate difference,8,3211.90,2697.69,Settled,rate difference,manual approval
PIDCLM0000214,2025-10-11,PIDOUT008218,National Lokesh Hardware Pvt,PID0028,Scheme claim,39,10212.70,1596.61,Open,wrong SKU billed,invoice missing
PIDCLM0000215,2024-10-03,PIDOUT005060,Ganesh Hari Hardware,PID0032,Scheme claim,26,55602.46,47133.02,Approved,damaged in transit,invoice missing
PIDCLM0000216,18/03/2026,PIDOUT002269,City Farida Paints,PID0031,Leakage,10,71626.43,44088.90,Settled,wrong SKU billed,duplicate suspected
PIDCLM0000217,28-Sep-25,PIDOUT006509,Sree Naveen Agro,PID0033,Damage return,3,6961.80,5952.95,Open,dealer says slow moving,duplicate suspected
PIDCLM0000218,2025-07-04,PIDOUT004561,CITY PRAKASH FERTILISERS,PID0016,Rate difference,44,3516.31,400.61,Settled,rate difference,duplicate suspected
PIDCLM0000219,08/03/2025,PIDOUT007635,New Arun Hardware,PID0012,Leakage,2,22854.48,17270.78,Open,dealer says slow moving,invoice missing
PIDCLM0000220,2024-05-07,PIDDLR000312,Shree Bala Distributors,PID0032,Scheme claim,58,45278.91,30952.67,Rejected,batch issue,manual approval
PIDCLM0000221,2024-04-12,PIDOUT000509,Vijaya Rafiq Hardware Main,PID0026,Rate difference,13,82405.99,49948.20,Open,warranty defect,manual approval
PIDCLM0000222,2025-09-12,PIDOUT008086,National Farida Paints,PID0025,Rate difference,41,48846.68,29863.71,Settled,expired stock,invoice missing
PIDCLM0000223,2025-08-02,PIDOUT006934,Modern Lakshmi Tyres & Co,PID0027,Rate difference,29,45682.84,40306.01,Credit note raised,leakage,complete
PIDCLM0000224,2025-01-28,PIDOUT005160,Star Arun Chemicals,PID0004,Scheme claim,53,6958.98,5060.62,Pending photo,batch issue,invoice missing
PIDCLM0000225,2026-03-16,PIDOUT003206,Prime Suresh Hardware,PID0016,Expiry,49,56150.13,2642.19,Settled,damaged in transit,duplicate suspected
PIDCLM0000226,22/02/2026,PIDOUT006402,Prime Yusuf Chemicals,PID0001,Rate difference,5,77425.07,19932.74,Approved,leakage,photo missing
PIDCLM0000227,2024-08-10,PIDOUT002802,Prime Karthik Hardware,PID0021,Rate difference,19,67460.67,8495.57,Rejected,wrong SKU billed,manual approval
PIDCLM0000228,19/09/2025,PIDOUT000164,Star Meena Hardware,PID0016,Short supply,20,26822.83,12329.66,Open,wrong SKU billed,invoice missing
PIDCLM0000229,2024-12-19,PIDOUT007275,National Rafiq Stores,PID0009,Scheme claim,43,53704.62,45293.58,Settled,batch issue,photo missing
PIDCLM0000230,2026-03-03,PIDOUT003812,Modern Revathi Hardware,PID0015,Short supply,46,61620.40,21875.35,Settled,batch issue,invoice missing
PIDCLM0000231,01/23/2026,PIDOUT001102,Metro Kavya Hardware,PID0018,Short supply,25,42059.51,4648.92,Settled,leakage,manual approval
PIDCLM0000232,2025-07-09,PIDOUT008918,Royal Sanjay Hardware,PID0020,Rate difference,32,57522.66,55535.55,Credit note raised,rate difference,duplicate suspected
PIDCLM0000233,2024-08-01,PIDOUT003074,Vijaya Irfan Enterprises,PID0012,Short supply,2,24164.88,20762.55,Approved,warranty defect,photo missing
PIDCLM0000234,01/22/2025,PIDOUT000139,New Rafiq Hardware,PID0012,Short supply,13,55534.42,24991.66,Approved,batch issue,manual approval
PIDCLM0000235,2024-07-29,PIDOUT008019,New Lokesh Distributors,PID0017,Rate difference,11,75338.19,40693.11,Open,expired stock,invoice missing
PIDCLM0000236,2024-10-09,PIDOUT001076,Sri Suresh Sales,PID0005,Short supply,19,49546.93,498.50,Credit note raised,damaged in transit,invoice missing
PIDCLM0000237,23/05/2024,PIDOUT002289,Metro Karthik Services,PID0001,Damage return,21,2257.94,937.14,Pending photo,batch issue,invoice missing
PIDCLM0000238,2024-10-26,PIDOUT005749,Ganesh Karthik Fertilisers,PID0011,Damage return,59,66989.08,52130.55,Approved,batch issue,complete
PIDCLM0000239,2025-01-18,PIDOUT007644,National Farida Hardware & Co,PID0026,Damage return,42,81362.23,43250.62,Approved,damaged in transit,manual approval
PIDCLM0000240,2024-09-13,PIDOUT002000,Balaji Senthil Paints,PID0027,Scheme claim,11,25983.68,13153.52,Settled,wrong SKU billed,invoice missing
PIDCLM0000241,30-Nov-25,PIDOUT003101,City Naveen Tyres,PID0023,Damage return,35,47704.87,37086.88,Open,rate difference,manual approval
PIDCLM0000242,2025-09-13,PIDOUT001813,Sri Deepak Corporation,PID0021,Short supply,22,10007.73,9025.06,Rejected,batch issue,manual approval
PIDCLM0000243,2025-08-02,PIDOUT001086,Star Arun Corporation,PID0015,Damage return,25,33500.67,20310.15,Settled,rate difference,manual approval
PIDCLM0000244,2025-10-29,PIDOUT004435,New Suresh Hardware,PID0025,Expiry,45,82252.75,53261.63,Approved,wrong SKU billed,duplicate suspected
PIDCLM0000245,2024-07-21,PIDOUT004703,Kaveri Lakshmi Hardware,PID0015,Rate difference,8,11834.13,1594.02,Open,expired stock,complete
PIDCLM0000246,2026-01-07,PIDOUT002674,Murugan Geetha Corporation,PID0023,Damage return,27,28024.59,8946.29,Approved,batch issue,invoice missing
PIDCLM0000247,28/11/2025,PIDOUT006173,Balaji Manoj Hardware,PID0005,Expiry,22,78739.91,51569.02,Settled,warranty defect,duplicate suspected
PIDCLM0000248,18/08/2025,PIDOUT001863,MAHALAKSHMI LOKESH HARDWARE,PID0018,Expiry,29,37760.12,8562.91,Rejected,leakage,photo missing
PIDCLM0000249,25-Sep-25,PIDOUT003331,Ganesh Meena Hardware,PID0012,Expiry,39,12377.19,4091.82,Rejected,batch issue,invoice missing
PIDCLM0000250,2025-10-10,PIDOUT007606,Modern Ganesh Paints,PID0031,Rate difference,14,68376.02,53112.70,Open,leakage,complete
PIDCLM0000251,2025-11-15,PIDOUT003413,Prime Yusuf Depot,PID0002,Leakage,47,26607.14,22988.82,Credit note raised,rate difference,invoice missing
PIDCLM0000252,2024-08-16,PIDOUT008113,Vijaya Farida Sales,PID0022,Short supply,8,6246.24,994.25,Open,batch issue,manual approval
PIDCLM0000253,21/08/2024,PIDOUT006566,SHREE GEETHA HARDWARE,PID0022,Expiry,8,63063.83,9606.57,Settled,rate difference,manual approval
PIDCLM0000254,2025-12-12,PIDOUT007945,Vijaya Arun Hardware,PID0029,Rate difference,38,30925.64,14293.11,Settled,dealer says slow moving,duplicate suspected
PIDCLM0000255,22/05/2025,PIDOUT004299,MODERN DEEPAK AGENCIES,PID0012,Leakage,11,35266.91,23566.95,Open,leakage,manual approval
PIDCLM0000256,2024-04-21,PIDDLR000572,Prime Ganesh Distributors,PID0011,Scheme claim,21,44972.68,3545.99,Approved,expired stock,invoice missing
PIDCLM0000257,20/02/2026,PIDOUT005659,Lucky Sanjay Enterprises,PID0032,Short supply,15,47859.69,2012.62,Rejected,warranty defect,manual approval
PIDCLM0000258,2025-07-12,PIDOUT006514,Sri Kavya Enterprises,PID0020,Rate difference,19,75164.45,23994.52,Pending photo,dealer says slow moving,photo missing
PIDCLM0000259,2024-10-20,PIDOUT003606,Metro Yusuf Hardware,PID0024,Rate difference,27,45054.04,23218.63,Settled,batch issue,invoice missing
PIDCLM0000260,2026-01-29,PIDDLR000902,New Revathi Distributors Main,PID0019,Expiry,1,60205.26,54973.23,Approved,expired stock,complete
PIDCLM0000261,2024-07-06,PIDOUT001678,Lucky Hari Fertilisers,PID0014,Damage return,39,76067.31,63431.34,Approved,batch issue,duplicate suspected
PIDCLM0000262,2025-01-07,PIDOUT000483,Star Manoj Agro,PID0027,Short supply,54,83187.52,80924.36,Settled,dealer says slow moving,complete
PIDCLM0000263,01/02/2026,PIDOUT009000,New Ganesh Hardware,PID0028,Leakage,43,21216.22,14314.34,Open,leakage,duplicate suspected
PIDCLM0000264,01/08/2025,PIDOUT001107,Balaji Karthik Chemicals,PID0011,Leakage,2,67483.18,18309.04,Rejected,damaged in transit,complete
PIDCLM0000265,2024-04-18,PIDOUT005692,Lucky Meena Hardware,PID0018,Rate difference,12,37347.10,19267.34,Settled,damaged in transit,photo missing
PIDCLM0000266,23/05/2025,PIDOUT007399,Metro Revathi Chemicals,PID0009,Leakage,42,4718.98,4085.35,Settled,batch issue,manual approval
PIDCLM0000267,2025-05-13,PIDOUT008185,Murugan Bala Traders Ltd,PID0023,Rate difference,9,15721.19,624.87,Approved,rate difference,manual approval
PIDCLM0000268,2025-08-04,PIDOUT004650,Ganesh Geetha Paints,PID0004,Short supply,26,35453.68,3265.07,Credit note raised,warranty defect,photo missing
PIDCLM0000269,2025-11-13,PIDOUT006821,City Naveen Stores,PID0003,Scheme claim,18,56219.15,52249.80,Credit note raised,rate difference,duplicate suspected
PIDCLM0000270,2025-11-29,PIDOUT003867,Modern Anand Hardware,PID0014,Damage return,9,55642.18,36107.60,Open,leakage,invoice missing
PIDCLM0000271,2025-02-08,PIDOUT000033,United Bala Agro,PID0014,Rate difference,30,82583.77,344.28,Settled,dealer says slow moving,invoice missing
PIDCLM0000272,2024-07-21,PIDOUT004170,Balaji Suresh Stores,PID0013,Scheme claim,52,43240.31,37793.01,Open,wrong SKU billed,complete
PIDCLM0000273,2025-05-09,PIDOUT006254,Metro Sanjay Distributors,PID0014,Leakage,18,71132.52,894.05,Approved,damaged in transit,complete
PIDCLM0000274,2025-03-23,PIDOUT006745,MAHALAKSHMI LAKSHMI HARDWARE,PID0028,Scheme claim,21,1920.86,1300.67,Approved,damaged in transit,complete
PIDCLM0000275,2026-02-23,PIDOUT005919,Mahalakshmi Sowmya Sales,PID0018,Expiry,11,84643.15,20.23,Open,leakage,complete
PIDCLM0000276,02/09/2024,PIDOUT004371,City Farida Sales,PID0011,Short supply,43,84796.95,70170.52,Rejected,dealer says slow moving,manual approval
PIDCLM0000277,2024-04-29,PIDOUT007206,Shree Senthil Agro,PID0021,Leakage,45,69661.99,47979.40,Rejected,rate difference,duplicate suspected
PIDCLM0000278,2025-11-07,PIDOUT004616,VIJAYA KARTHIK ASSOCIATES,PID0031,Short supply,53,18522.27,12120.38,Credit note raised,leakage,invoice missing
PIDCLM0000279,2024-07-13,PIDOUT005691,Balaji Anand Hardware,PID0015,Rate difference,18,29640.30,18411.05,Open,warranty defect,invoice missing
PIDCLM0000280,10-Feb-25,PIDOUT007702,Prime Revathi Hardware,PID0021,Rate difference,23,60410.24,16838.13,Credit note raised,damaged in transit,photo missing
PIDCLM0000281,2025-03-06,PIDOUT002219,Metro Ganesh Hardware,PID0010,Short supply,29,2670.03,2110.40,Open,damaged in transit,manual approval
PIDCLM0000282,2025-08-17,PIDOUT001499,United Ganesh Hardware,PID0019,Scheme claim,13,38844.75,9651.57,Approved,expired stock,duplicate suspected
PIDCLM0000283,2026-01-03,PIDOUT003476,Prime Kavya Sales,PID0032,Scheme claim,55,77817.57,49463.87,Settled,batch issue,complete
PIDCLM0000284,18-Mar-26,PIDOUT002920,Modern Bala Hardware,PID0011,Scheme claim,23,25194.66,20830.73,Rejected,leakage,duplicate suspected
PIDCLM0000285,2025-01-11,PIDDLR000354,Shree Rafiq Traders,PID0015,Expiry,50,57137.07,8154.47,Settled,rate difference,complete
PIDCLM0000286,2025-10-01,PIDOUT007980,National Jagan Hardware,PID0023,Leakage,60,23501.34,5355.12,Pending photo,expired stock,photo missing
PIDCLM0000287,26/12/2024,PIDOUT006764,Ganesh Meena Hardware,PID0020,Expiry,23,13501.57,5956.60,Pending photo,batch issue,complete
PIDCLM0000288,2025-12-24,PIDOUT005624,New Sowmya Enterprises,PID0015,Rate difference,45,15421.47,2520.15,Pending photo,wrong SKU billed,manual approval
PIDCLM0000289,2025-05-19,PIDDLR000681,Ganesh Yusuf Hardware,PID0010,Expiry,49,65170.89,14431.68,Credit note raised,expired stock,complete
PIDCLM0000290,2025-05-12,PIDOUT004028,Balaji Priya Corporation,PID0003,Expiry,39,48365.57,24665.86,Settled,damaged in transit,duplicate suspected
PIDCLM0000291,2025-01-30,PIDOUT008768,CITY GEETHA CHEMICALS,PID0012,Leakage,6,77990.17,28743.20,Open,leakage,invoice missing
PIDCLM0000292,27-Nov-25,PIDOUT006886,Prime Venkatesh Tyres,PID0011,Damage return,31,41754.37,5024.62,Pending photo,damaged in transit,duplicate suspected
PIDCLM0000293,2025-01-07,PIDOUT002375,Sree Chandra Associates,PID0015,Leakage,28,75223.44,66242.56,Settled,rate difference,complete
PIDCLM0000294,2024-06-04,PIDOUT007195,Shree Priya Agencies Main,PID0012,Leakage,38,53790.57,24179.57,Approved,rate difference,complete
PIDCLM0000295,09/21/2025,PIDOUT005812,Murugan Jagan Corporation,PID0027,Short supply,10,42855.16,5784.12,Credit note raised,expired stock,invoice missing
PIDCLM0000296,2024-09-09,PIDDLR000618,City Karthik Corporation,PID0004,Rate difference,50,64018.50,60986.28,Open,expired stock,manual approval
PIDCLM0000297,2025-11-22,PIDDLR000651,Shree Lokesh Distributors,PID0019,Damage return,59,10995.23,7066.75,Credit note raised,damaged in transit,complete
PIDCLM0000298,2024-08-24,PIDOUT004387,Prime Geetha Hardware,PID0033,Expiry,27,58439.95,24793.63,Settled,leakage,photo missing
PIDCLM0000299,2024-10-26,PIDOUT000814,United Arun Chemicals,PID0003,Short supply,48,58755.73,48146.84,Settled,batch issue,photo missing
PIDCLM0000300,2024-08-13,PIDOUT003884,Modern Irfan Enterprises,PID0004,Leakage,13,2328.97,427.21,Rejected,rate difference,complete
PIDCLM0000301,2025-03-27,PIDOUT000539,Royal Sanjay Paints,PID0023,Expiry,35,70179.02,58545.68,Credit note raised,expired stock,photo missing
PIDCLM0000302,2024-04-03,PIDOUT005893,Modern Manoj Hardware,PID0028,Rate difference,56,16546.72,12058.48,Credit note raised,rate difference,photo missing
PIDCLM0000303,2025-03-07,PIDOUT003774,Balaji Lokesh Traders,PID0032,Expiry,14,60212.04,46552.96,Open,damaged in transit,duplicate suspected
PIDCLM0000304,2025-07-24,PIDOUT002306,Balaji Sowmya Enterprises,PID0024,Scheme claim,41,27211.63,5554.24,Rejected,rate difference,manual approval
PIDCLM0000305,2026-02-13,PIDOUT001401,NEW IRFAN HARDWARE,PID0005,Rate difference,53,31613.02,24095.59,Approved,dealer says slow moving,photo missing
PIDCLM0000306,2025-01-13,PIDOUT000664,Balaji Chandra Chemicals,PID0022,Short supply,38,13369.80,1162.34,Settled,rate difference,duplicate suspected
PIDCLM0000307,2026-02-07,PIDOUT003818,Star Karthik Hardware,PID0017,Damage return,47,59995.93,43270.58,Credit note raised,wrong SKU billed,photo missing
PIDCLM0000308,20/04/2025,PIDOUT002946,Balaji Sanjay Hardware,PID0005,Short supply,14,71088.87,67403.87,Credit note raised,wrong SKU billed,photo missing
PIDCLM0000309,2024-11-09,PIDOUT004428,Murugan Manoj Paints,PID0006,Rate difference,25,37907.09,25064.90,Rejected,batch issue,manual approval
PIDCLM0000310,2025-01-15,PIDDLR000421,Modern Lokesh Enterprises,PID0017,Damage return,18,30463.62,21914.00,Approved,warranty defect,manual approval
PIDCLM0000311,2025-02-27,PIDOUT005967,Sree Yusuf Traders,PID0026,Leakage,36,19975.38,8467.95,Open,leakage,duplicate suspected
PIDCLM0000312,2025-04-06,PIDOUT005322,Vijaya Sanjay Stores,PID0012,Short supply,39,64207.25,18955.32,Settled,rate difference,photo missing
PIDCLM0000313,2025-02-03,PIDOUT001397,Prime Irfan Stores,PID0013,Leakage,15,56890.95,56431.40,Rejected,wrong SKU billed,complete
PIDCLM0000314,2024-05-09,PIDOUT006854,Star Farida Agro,PID0022,Rate difference,7,44165.72,34989.61,Settled,rate difference,photo missing
PIDCLM0000315,2024-10-13,PIDOUT000334,Modern Farida Hardware,PID0012,Scheme claim,14,13254.53,3590.71,Credit note raised,wrong SKU billed,manual approval
