purchase_id,purchase_date,influencer_id,mapped_outlet_id,sku_id,points_earned,purchase_value,bill_photo_status,approval_status,note
PIDINFBUY00000232,14-Mar-25,PIDINF002479,PIDOUT007182,PID0029,485,13502.58,blurred,approved,same bill twice
PIDINFBUY00000233,2024-11-03,PIDINF000568,PIDOUT008060,PID0013,10,728.41,manual,rejected,
PIDINFBUY00000234,2025-11-08,PIDINF002522,PIDOUT006423,PID0020,81,5929.19,ok,rework,cash bill
PIDINFBUY00000235,05/01/2025,PIDINF000936,PIDOUT008830,PID0008,369,16152.77,duplicate,approved,dealer name mismatch
PIDINFBUY00000236,2024-11-30,PIDINF000845,PIDOUT002460,PID0033,242,16095.60,manual,pending,old SKU code
PIDINFBUY00000237,19-Nov-24,PIDINF001825,PIDOUT002968,PID0031,168,12374.05,duplicate,approved,
PIDINFBUY00000238,2024-11-26,PIDINF001355,PIDOUT001148,PID0029,145,10333.01,missing,rework,
PIDINFBUY00000239,2025-04-23,PIDINF002670,PIDOUT003356,PID0027,134,10043.19,duplicate,pending,dealer name mismatch
PIDINFBUY00000240,2024-05-19,PIDINF000534,PIDOUT001072,PID0011,174,8756.51,duplicate,rejected,old SKU code
PIDINFBUY00000241,03/10/2025,PIDINF002576,PIDOUT001113,PID0010,49,2837.96,blurred,rejected,dealer name mismatch
PIDINFBUY00000242,2025-09-29,PIDINF000090,PIDOUT006409,PID0020,33,2410.61,blurred,approved,dealer name mismatch
PIDINFBUY00000243,27/11/2025,PIDINF000482,PIDOUT005133,PID0017,59,4042.09,manual,rework,
PIDINFBUY00000244,02/06/2025,PIDINF002449,PIDOUT002306,PID0027,204,13329.98,blurred,pending,cash bill
PIDINFBUY00000245,2025-03-21,PIDINF002154,PIDOUT008477,PID0014,31,1443.28,missing,rework,old SKU code
PIDINFBUY00000246,15/10/2024,PIDINF001586,PIDOUT000465,PID0013,152,5720.41,manual,rework,
PIDINFBUY00000247,2024-05-29,PIDINF000976,PIDOUT007739,PID0012,259,9795.41,duplicate,rework,dealer name mismatch
PIDINFBUY00000248,2025-05-05,PIDINF000087,PIDOUT004813,PID0018,164,9009.23,blurred,approved,old SKU code
PIDINFBUY00000249,18/11/2025,PIDINF002375,PIDOUT000921,PID0001,588,17865.95,missing,rework,same bill twice
PIDINFBUY00000250,2026-01-30,PIDINF002553,PIDOUT004425,PID0004,240,15502.49,blurred,pending,same bill twice
PIDINFBUY00000251,2024-05-17,PIDINF002387,PIDOUT003617,PID0015,190,6337.29,blurred,pending,cash bill
PIDINFBUY00000252,2026-03-03,PIDINF003374,PIDOUT008257,PID0017,450,16169.48,missing,rework,old SKU code
PIDINFBUY00000253,2024-04-29,PIDINF001842,PIDOUT000023,PID0024,204,11964.55,blurred,pending,old SKU code
PIDINFBUY00000254,2024-12-28,PIDINF002885,PIDOUT000241,PID0018,89,4898.18,manual,rejected,same bill twice
PIDINFBUY00000255,2024-05-05,PIDINF001551,PIDOUT005025,PID0022,199,10798.87,duplicate,pending,same bill twice
PIDINFBUY00000256,2024-08-17,PIDINF002079,PIDOUT004533,PID0002,168,8309.97,manual,rework,
PIDINFBUY00000257,2025-02-22,PIDINF002124,PIDOUT007089,PID0026,176,8381.64,duplicate,rework,
PIDINFBUY00000258,2026-02-03,PIDINF001771,PIDOUT004282,PID0009,13,813.28,duplicate,pending,cash bill
PIDINFBUY00000259,2025-05-28,PIDINF001399,PIDOUT000723,PID0010,50,3375.02,blurred,rejected,old SKU code
PIDINFBUY00000260,23/03/2026,PIDINF002435,PIDOUT005966,PID0002,15,1104.70,missing,rework,dealer name mismatch
PIDINFBUY00000261,2025-01-07,PIDINF001655,PIDOUT008660,PID0014,262,13679.61,manual,approved,
PIDINFBUY00000262,2025-08-02,PIDINF001687,PIDOUT002640,PID0015,192,9346.05,duplicate,approved,cash bill
PIDINFBUY00000263,2024-12-12,PIDINF001550,PIDOUT001759,PID0030,367,13819.35,missing,rework,
PIDINFBUY00000264,2025-02-04,PIDINF002873,PIDOUT003718,PID0010,107,2492.87,ok,approved,
PIDINFBUY00000265,2025-10-08,PIDINF001193,PIDOUT005019,PID0013,212,7950.54,blurred,rejected,same bill twice
PIDINFBUY00000266,2024-07-20,PIDINF001898,PIDOUT000430,PID0031,266,8752.53,missing,rework,same bill twice
PIDINFBUY00000267,2025-07-22,PIDINF002361,PIDOUT001920,PID0006,58,4348.82,missing,rejected,same bill twice
PIDINFBUY00000268,2025-10-28,PIDINF003068,PIDOUT002178,PID0033,5,244.66,manual,rejected,same bill twice
PIDINFBUY00000269,2026-02-03,PIDINF000671,PIDOUT000581,PID0003,106,3800.53,duplicate,rejected,old SKU code
PIDINFBUY00000270,2026-03-28,PIDINF001808,PIDOUT006504,PID0015,168,11901.47,manual,approved,old SKU code
PIDINFBUY00000271,2024-05-04,PIDINF001571,PIDOUT005117,PID0032,158,10493.61,manual,pending,same bill twice
PIDINFBUY00000272,2024-12-12,PIDINF000418,PIDOUT004958,PID0032,69,3538.77,blurred,rejected,
PIDINFBUY00000273,2024-09-04,PIDINF000365,PIDOUT008696,PID0024,347,13748.11,missing,pending,dealer name mismatch
PIDINFBUY00000274,07/02/2026,PIDINF001547,PIDOUT005689,PID0025,274,10424.47,duplicate,rework,
PIDINFBUY00000275,2025-04-03,PIDINF001691,PIDOUT008035,PID0008,424,11680.14,manual,pending,cash bill
PIDINFBUY00000276,2025-09-21,PIDINF001757,PIDOUT000187,PID0018,216,11883.12,missing,pending,cash bill
PIDINFBUY00000277,2024-08-11,PIDINF000533,PIDOUT005769,PID0019,54,3756.61,duplicate,pending,old SKU code
PIDINFBUY00000278,2025-11-25,PIDINF000853,PIDOUT003539,PID0026,204,15009.89,duplicate,rejected,same bill twice
PIDINFBUY00000279,2025-02-21,PIDINF002696,PIDOUT002401,PID0031,314,13189.65,blurred,approved,cash bill
PIDINFBUY00000280,2025-12-09,PIDINF001206,PIDOUT007420,PID0033,181,10249.63,missing,approved,cash bill
PIDINFBUY00000281,2024-09-27,PIDINF002954,PIDOUT002906,PID0025,184,12252.52,missing,approved,dealer name mismatch
PIDINFBUY00000282,2024-07-03,PIDINF001774,PIDOUT001685,PID0015,210,15587.00,missing,pending,
PIDINFBUY00000283,2026-02-05,PIDINF001604,PIDOUT006008,PID0021,126,3797.21,ok,rejected,same bill twice
PIDINFBUY00000284,2025-03-30,PIDINF003470,PIDOUT002611,PID0018,136,9321.07,missing,rework,dealer name mismatch
PIDINFBUY00000285,2024-10-24,PIDINF000636,PIDOUT005026,PID0008,110,3665.00,missing,approved,old SKU code
PIDINFBUY00000286,2025-07-07,PIDINF000787,PIDOUT000909,PID0030,191,8131.19,missing,rework,
PIDINFBUY00000287,2024-04-11,PIDINF001450,PIDOUT008116,PID0019,74,4197.72,manual,rework,dealer name mismatch
PIDINFBUY00000288,2024-08-25,PIDINF000887,PIDOUT007583,PID0006,144,10092.64,manual,approved,cash bill
PIDINFBUY00000289,2024-11-11,PIDINF001706,PIDOUT007324,PID0031,387,16345.99,missing,rework,dealer name mismatch
PIDINFBUY00000290,10/09/2024,PIDINF000092,PIDOUT001955,PID0013,7,429.49,ok,rework,old SKU code
PIDINFBUY00000291,08/02/2026,PIDINF000643,PIDOUT005534,PID0029,35,2318.19,ok,rejected,same bill twice
PIDINFBUY00000292,2025-09-04,PIDINF001558,PIDOUT008461,PID0028,453,12989.85,ok,pending,same bill twice
PIDINFBUY00000293,2025-12-10,PIDINF001301,PIDOUT008534,PID0023,58,3564.45,missing,approved,dealer name mismatch
PIDINFBUY00000294,2025-06-21,PIDINF002493,PIDOUT005912,PID0031,33,1034.32,manual,rework,
PIDINFBUY00000295,2024-10-16,PIDINF002174,PIDOUT000255,PID0025,218,8573.55,duplicate,rejected,dealer name mismatch
PIDINFBUY00000296,06/08/2024,PIDINF002796,PIDOUT001128,PID0026,257,16545.78,blurred,rework,old SKU code
PIDINFBUY00000297,2025-06-14,PIDINF000818,PIDOUT001098,PID0022,27,1636.51,manual,pending,old SKU code
PIDINFBUY00000298,30-Oct-24,PIDINF000772,PIDOUT005526,PID0008,219,14817.73,duplicate,approved,old SKU code
PIDINFBUY00000299,06/20/2024,PIDINF001558,PIDOUT008461,PID0016,75,5402.66,missing,rework,same bill twice
PIDINFBUY00000300,2026-01-22,PIDINF003434,PIDOUT002185,PID0018,391,11846.53,blurred,pending,cash bill
PIDINFBUY00000301,2025-12-31,PIDINF000462,PIDOUT002221,PID0030,579,11677.26,duplicate,pending,same bill twice
PIDINFBUY00000302,08/11/2024,PIDINF003274,PIDOUT001609,PID0027,380,16930.65,ok,approved,cash bill
PIDINFBUY00000303,2024-05-01,PIDINF003330,PIDOUT000225,PID0008,78,5774.76,duplicate,rejected,old SKU code
PIDINFBUY00000304,2025-02-09,PIDINF003338,PIDOUT005699,PID0023,248,11734.65,manual,rework,
PIDINFBUY00000305,2024-04-15,PIDINF001252,PIDOUT006026,PID0019,509,15653.41,missing,pending,old SKU code
PIDINFBUY00000306,2025-04-21,PIDINF001473,PIDOUT008498,PID0021,407,15014.60,duplicate,rejected,old SKU code
PIDINFBUY00000307,2026-02-03,PIDINF000864,PIDOUT002548,PID0005,86,2985.79,ok,rework,same bill twice
PIDINFBUY00000308,2024-04-02,PIDINF002770,PIDOUT007388,PID0020,713,14611.14,manual,rejected,same bill twice
PIDINFBUY00000309,2024-09-06,PIDINF001278,PIDOUT005403,PID0008,115,7810.05,duplicate,approved,dealer name mismatch
PIDINFBUY00000310,2025-07-01,PIDINF001172,PIDOUT003190,PID0024,93,2551.05,duplicate,approved,
PIDINFBUY00000311,2024-12-15,PIDINF001341,PIDOUT007007,PID0005,193,13450.05,blurred,pending,old SKU code
PIDINFBUY00000312,2024-10-09,PIDINF002145,PIDOUT005534,PID0014,181,9641.55,duplicate,approved,old SKU code
PIDINFBUY00000313,2024-04-14,PIDINF000861,PIDOUT007262,PID0033,3,251.14,manual,approved,
PIDINFBUY00000314,2025-07-30,PIDINF002138,PIDOUT000809,PID0014,322,17438.72,manual,pending,old SKU code
PIDINFBUY00000315,2026-01-27,PIDINF000924,PIDOUT008810,PID0002,148,3204.37,ok,pending,old SKU code
PIDINFBUY00000316,09/22/2024,PIDINF001989,PIDOUT004135,PID0016,594,12684.59,manual,rejected,same bill twice
PIDINFBUY00000317,2024-05-27,PIDINF000076,PIDOUT006954,PID0020,75,1848.38,duplicate,pending,same bill twice
PIDINFBUY00000318,2025-11-10,PIDINF003155,PIDOUT000181,PID0027,137,7828.84,missing,pending,dealer name mismatch
PIDINFBUY00000319,2025-02-25,PIDINF000785,PIDOUT006050,PID0003,18,1131.09,manual,pending,same bill twice
PIDINFBUY00000320,2026-01-17,PIDINF001401,PIDOUT000974,PID0022,25,1538.72,missing,pending,same bill twice
PIDINFBUY00000321,2025-06-21,PIDINF003099,PIDOUT000177,PID0004,361,11730.09,blurred,pending,
PIDINFBUY00000322,2025-01-26,PIDINF000465,PIDOUT005267,PID0015,490,10123.74,blurred,pending,same bill twice
PIDINFBUY00000323,2024-07-04,PIDINF002254,PIDOUT001272,PID0027,254,17881.62,ok,rejected,same bill twice
PIDINFBUY00000324,2026-01-11,PIDINF000041,PIDOUT006104,PID0025,63,2768.18,ok,rejected,old SKU code
PIDINFBUY00000325,2026-01-06,PIDINF001450,PIDOUT008116,PID0021,192,11881.69,missing,rework,same bill twice
PIDINFBUY00000326,2025-03-17,PIDINF001068,PIDOUT006251,PID0019,216,11628.92,missing,pending,cash bill
PIDINFBUY00000327,2026-02-01,PIDINF002720,PIDOUT001773,PID0026,130,9296.90,missing,pending,same bill twice
PIDINFBUY00000328,2025-09-12,PIDINF002225,PIDOUT003279,PID0019,177,10894.84,manual,pending,cash bill
PIDINFBUY00000329,2024-10-01,PIDINF002548,PIDOUT006540,PID0029,397,17941.62,blurred,rejected,same bill twice
PIDINFBUY00000330,2025-11-06,PIDINF001133,PIDOUT001443,PID0004,251,14321.21,blurred,rejected,dealer name mismatch
PIDINFBUY00000331,2026-02-13,PIDINF000971,PIDOUT008604,PID0032,87,3724.54,manual,rework,same bill twice
PIDINFBUY00000332,2025-10-26,PIDINF003251,PIDOUT003352,PID0001,207,13239.46,missing,approved,old SKU code
PIDINFBUY00000333,2025-04-06,PIDINF000064,PIDOUT005332,PID0032,94,6822.13,manual,rejected,cash bill
PIDINFBUY00000334,2024-12-02,PIDINF000353,PIDOUT008272,PID0028,365,12439.76,missing,rejected,same bill twice
PIDINFBUY00000335,2025-06-03,PIDINF000069,PIDOUT001924,PID0029,254,10858.19,ok,pending,cash bill
PIDINFBUY00000336,2025-07-09,PIDINF000220,PIDOUT001670,PID0032,264,14652.81,missing,rejected,cash bill
PIDINFBUY00000337,2026-03-05,PIDINF000677,PIDOUT003621,PID0001,53,2568.78,ok,pending,same bill twice
PIDINFBUY00000338,12/13/2024,PIDINF003433,PIDOUT001477,PID0011,281,8561.31,ok,rejected,same bill twice
PIDINFBUY00000339,2026-02-23,PIDINF003104,PIDOUT000685,PID0015,225,10653.53,ok,rework,cash bill
PIDINFBUY00000340,2025-01-14,PIDINF002676,PIDOUT008006,PID0005,118,7571.54,manual,rejected,same bill twice
PIDINFBUY00000341,09/13/2024,PIDINF002813,PIDOUT006225,PID0006,152,5772.03,manual,rework,
PIDINFBUY00000342,2025-04-06,PIDINF000926,PIDOUT003494,PID0005,16,1020.03,missing,rejected,dealer name mismatch
PIDINFBUY00000343,2025-11-09,PIDINF002680,PIDOUT007673,PID0025,40,2245.60,manual,approved,cash bill
PIDINFBUY00000344,2025-11-19,PIDINF001605,PIDOUT005466,PID0014,109,4637.40,duplicate,rework,cash bill
PIDINFBUY00000345,2025-06-24,PIDINF002024,PIDOUT008603,PID0028,343,10990.98,blurred,rejected,cash bill
PIDINFBUY00000346,2024-12-30,PIDINF001236,PIDOUT000130,PID0030,161,3888.33,missing,approved,same bill twice
PIDINFBUY00000347,2024-04-14,PIDINF003233,PIDOUT002298,PID0002,68,4000.15,ok,approved,cash bill
PIDINFBUY00000348,2024-07-22,PIDINF001681,PIDOUT005630,PID0003,98,5846.85,duplicate,rejected,
PIDINFBUY00000349,2025-02-05,PIDINF001199,PIDOUT004548,PID0006,8,437.22,blurred,rework,old SKU code
PIDINFBUY00000350,2024-11-09,PIDINF001724,PIDOUT001744,PID0019,285,13471.09,blurred,pending,cash bill
PIDINFBUY00000351,2024-10-17,PIDINF000940,PIDOUT008000,PID0016,278,11794.14,blurred,rejected,old SKU code
PIDINFBUY00000352,26/10/2025,PIDINF001827,PIDOUT001898,PID0005,31,1927.05,missing,rework,old SKU code
PIDINFBUY00000353,09/21/2025,PIDINF002398,PIDOUT004774,PID0020,290,12798.32,ok,rework,old SKU code
PIDINFBUY00000354,2026-01-31,PIDINF002847,PIDOUT005453,PID0024,68,2343.41,manual,pending,
PIDINFBUY00000355,2026-03-19,PIDINF000473,PIDOUT001640,PID0021,79,4951.94,blurred,pending,old SKU code
PIDINFBUY00000356,2024-06-24,PIDINF001220,PIDOUT000777,PID0002,176,9190.09,duplicate,pending,
PIDINFBUY00000357,18-Aug-24,PIDINF000591,PIDOUT005906,PID0026,193,8963.29,blurred,pending,
PIDINFBUY00000358,2024-12-05,PIDINF003210,PIDOUT003473,PID0028,231,14741.42,ok,pending,same bill twice
PIDINFBUY00000359,2025-08-02,PIDINF000990,PIDOUT008946,PID0004,368,15069.49,ok,pending,cash bill
PIDINFBUY00000360,02/09/2026,PIDINF000085,PIDOUT002553,PID0020,263,12954.75,ok,rejected,same bill twice
PIDINFBUY00000361,2024-06-17,PIDINF001030,PIDOUT006815,PID0018,474,14929.45,manual,pending,old SKU code
PIDINFBUY00000362,2024-11-27,PIDINF001523,PIDOUT006900,PID0014,446,10115.99,missing,rework,old SKU code
PIDINFBUY00000363,15/01/2025,PIDINF001111,PIDOUT004019,PID0002,110,7839.31,ok,approved,cash bill
PIDINFBUY00000364,05/11/2024,PIDINF001785,PIDOUT004276,PID0023,18,1394.60,ok,rejected,old SKU code
PIDINFBUY00000365,24/05/2025,PIDINF000957,PIDOUT008628,PID0012,366,8611.90,ok,rejected,old SKU code
PIDINFBUY00000366,24/05/2024,PIDINF002849,PIDOUT001866,PID0009,67,3936.57,manual,rework,
PIDINFBUY00000367,2024-09-15,PIDINF001452,PIDOUT002916,PID0018,216,15547.75,blurred,rejected,
PIDINFBUY00000368,2024-05-01,PIDINF000072,PIDOUT007946,PID0011,45,1433.22,ok,rejected,
PIDINFBUY00000369,2026-02-19,PIDINF001289,PIDOUT004133,PID0027,307,15842.82,blurred,rework,old SKU code
PIDINFBUY00000370,2025-12-11,PIDINF001249,PIDOUT003860,PID0007,225,11727.30,manual,pending,cash bill
PIDINFBUY00000371,2024-11-28,PIDINF002846,PIDOUT002650,PID0015,128,6715.35,blurred,rejected,
PIDINFBUY00000372,2025-08-10,PIDINF001425,PIDOUT002990,PID0021,294,16708.43,manual,approved,same bill twice
PIDINFBUY00000373,2025-09-04,PIDINF003400,PIDOUT008249,PID0028,91,5167.24,duplicate,rework,cash bill
PIDINFBUY00000374,03/07/2025,PIDINF002833,PIDOUT002142,PID0026,278,17357.06,ok,pending,dealer name mismatch
PIDINFBUY00000375,2024-10-27,PIDINF001884,PIDOUT003596,PID0004,84,5422.89,duplicate,rework,
PIDINFBUY00000376,2024-11-19,PIDINF001240,PIDOUT007409,PID0001,259,9222.09,blurred,rejected,cash bill
PIDINFBUY00000377,2025-02-10,PIDINF001539,PIDOUT003189,PID0026,701,17080.11,duplicate,pending,same bill twice
PIDINFBUY00000378,2024-05-14,PIDINF002187,PIDOUT008147,PID0030,442,16273.47,missing,rework,dealer name mismatch
PIDINFBUY00000379,2024-09-19,PIDINF001782,PIDOUT004100,PID0029,140,6231.58,missing,rejected,same bill twice
PIDINFBUY00000380,2025-10-28,PIDINF000400,PIDOUT008190,PID0025,246,14550.94,manual,rejected,old SKU code
PIDINFBUY00000381,22/10/2024,PIDINF001016,PIDOUT004286,PID0001,137,7589.43,duplicate,pending,cash bill
PIDINFBUY00000382,15/03/2025,PIDINF003046,PIDOUT004620,PID0026,18,1238.91,ok,pending,dealer name mismatch
PIDINFBUY00000383,18/07/2024,PIDINF002842,PIDOUT000280,PID0016,81,5238.49,missing,rejected,dealer name mismatch
PIDINFBUY00000384,2025-05-07,PIDINF000290,PIDOUT004083,PID0002,166,5841.46,blurred,rework,old SKU code
PIDINFBUY00000385,2025-06-19,PIDINF002244,PIDOUT001257,PID0018,36,1887.76,missing,rework,
PIDINFBUY00000386,2026-01-06,PIDINF000776,PIDOUT006357,PID0023,263,16445.10,ok,approved,cash bill
PIDINFBUY00000387,2025-08-28,PIDINF002258,PIDOUT004312,PID0010,197,8062.65,duplicate,rejected,dealer name mismatch
PIDINFBUY00000388,2025-11-06,PIDINF000635,PIDOUT008366,PID0001,475,12199.26,ok,pending,dealer name mismatch
PIDINFBUY00000389,2025-02-09,PIDINF000627,PIDOUT001059,PID0033,131,9473.44,manual,approved,same bill twice
PIDINFBUY00000390,2026-01-20,PIDINF001751,PIDOUT003320,PID0006,27,1336.60,ok,rework,same bill twice
PIDINFBUY00000391,2025-02-21,PIDINF001004,PIDOUT001985,PID0019,680,14904.67,manual,rejected,dealer name mismatch
PIDINFBUY00000392,2025-09-15,PIDINF001124,PIDOUT000888,PID0013,157,8479.89,ok,pending,dealer name mismatch
PIDINFBUY00000393,2025-07-28,PIDINF001832,PIDOUT000298,PID0011,210,15449.18,duplicate,approved,old SKU code
PIDINFBUY00000394,01/19/2026,PIDINF001321,PIDOUT007894,PID0018,166,8929.44,manual,rejected,
PIDINFBUY00000395,2025-04-16,PIDINF002749,PIDOUT008620,PID0029,198,13401.08,missing,rework,old SKU code
PIDINFBUY00000396,2025-03-18,PIDINF001569,PIDOUT008007,PID0016,110,2631.32,duplicate,pending,
PIDINFBUY00000397,2024-05-17,PIDINF001940,PIDOUT004449,PID0027,125,8982.50,blurred,approved,
PIDINFBUY00000398,2025-06-15,PIDINF001645,PIDOUT008316,PID0027,163,9642.85,manual,rejected,
PIDINFBUY00000399,2024-10-29,PIDINF001036,PIDOUT006900,PID0008,103,6138.72,manual,rejected,
PIDINFBUY00000400,2025-06-07,PIDINF001405,PIDOUT007247,PID0011,42,1401.94,duplicate,rejected,same bill twice
PIDINFBUY00000401,2024-12-26,PIDINF003020,PIDOUT006825,PID0024,378,14037.21,blurred,pending,dealer name mismatch
PIDINFBUY00000402,2025-11-28,PIDINF003496,PIDOUT007111,PID0013,187,9109.48,blurred,pending,cash bill
PIDINFBUY00000403,2024-04-17,PIDINF000934,PIDOUT002265,PID0026,49,2579.49,duplicate,rework,cash bill
PIDINFBUY00000404,2025-09-17,PIDINF000684,PIDOUT002027,PID0032,335,11752.78,manual,rejected,dealer name mismatch
PIDINFBUY00000405,2024-06-24,PIDINF002058,PIDOUT008435,PID0005,24,1212.39,duplicate,rejected,old SKU code
PIDINFBUY00000406,2025-05-14,PIDINF001543,PIDOUT000643,PID0003,223,14362.96,duplicate,rework,same bill twice
PIDINFBUY00000407,11/29/2025,PIDINF001890,PIDOUT005828,PID0011,126,7213.81,missing,rework,same bill twice
PIDINFBUY00000408,2025-11-29,PIDINF003155,PIDOUT000181,PID0032,84,4871.63,blurred,approved,dealer name mismatch
PIDINFBUY00000409,2024-06-16,PIDINF000128,PIDOUT008242,PID0006,494,13100.67,missing,approved,
PIDINFBUY00000410,12/13/2025,PIDINF001869,PIDOUT003475,PID0009,101,3711.37,blurred,pending,cash bill
PIDINFBUY00000411,2024-11-24,PIDINF003297,PIDOUT001599,PID0024,13,648.69,blurred,pending,cash bill
PIDINFBUY00000412,2024-11-16,PIDINF001797,PIDOUT001443,PID0014,214,15975.40,missing,approved,same bill twice
PIDINFBUY00000413,13-Oct-24,PIDINF000639,PIDOUT002945,PID0005,274,6397.81,blurred,pending,dealer name mismatch
PIDINFBUY00000414,2024-04-03,PIDINF001393,PIDOUT006919,PID0011,40,922.21,blurred,approved,cash bill
PIDINFBUY00000415,10/14/2025,PIDINF000122,PIDOUT005921,PID0013,503,10789.99,duplicate,pending,cash bill
PIDINFBUY00000416,2025-06-20,PIDINF000411,PIDOUT002351,PID0013,110,4983.49,duplicate,rework,dealer name mismatch
PIDINFBUY00000417,2025-03-23,PIDINF003231,PIDOUT006904,PID0011,371,10368.67,duplicate,pending,cash bill
PIDINFBUY00000418,2024-12-01,PIDINF001824,PIDOUT004974,PID0010,63,4707.88,duplicate,approved,
PIDINFBUY00000419,2024-11-13,PIDINF000278,PIDOUT007674,PID0022,46,1685.47,ok,pending,old SKU code
PIDINFBUY00000420,2025-08-06,PIDINF002326,PIDOUT006568,PID0007,491,15650.52,blurred,pending,dealer name mismatch
PIDINFBUY00000421,2025-03-30,PIDINF003146,PIDOUT002275,PID0025,12,531.99,duplicate,rejected,old SKU code
PIDINFBUY00000422,2025-06-28,PIDINF001325,PIDOUT004118,PID0006,160,7095.95,missing,rework,dealer name mismatch
PIDINFBUY00000423,2025-08-17,PIDINF002256,PIDOUT000307,PID0025,102,5030.68,missing,pending,
PIDINFBUY00000424,14/11/2024,PIDINF001664,PIDOUT007114,PID0016,63,3975.37,manual,rework,
PIDINFBUY00000425,2024-09-01,PIDINF000081,PIDOUT007021,PID0019,7,269.57,blurred,approved,cash bill
PIDINFBUY00000426,2025-10-09,PIDINF000333,PIDOUT008996,PID0029,317,15253.51,blurred,pending,same bill twice
PIDINFBUY00000427,2025-03-02,PIDINF002257,PIDOUT004145,PID0002,342,13793.96,ok,rejected,dealer name mismatch
PIDINFBUY00000428,2025-09-24,PIDINF002228,PIDOUT008927,PID0025,158,7030.18,blurred,rejected,dealer name mismatch
PIDINFBUY00000429,05/09/2025,PIDINF000304,PIDOUT007228,PID0014,94,4476.39,duplicate,pending,cash bill
PIDINFBUY00000430,2025-09-14,PIDINF003188,PIDOUT003415,PID0005,173,9049.04,missing,rework,dealer name mismatch
PIDINFBUY00000431,2024-07-04,PIDINF002675,PIDOUT002924,PID0026,16,475.58,manual,rejected,cash bill
PIDINFBUY00000432,2024-10-17,PIDINF000912,PIDOUT003291,PID0001,66,3723.59,missing,pending,same bill twice
PIDINFBUY00000433,2024-12-25,PIDINF000866,PIDOUT007913,PID0012,174,11460.42,duplicate,rejected,same bill twice
PIDINFBUY00000434,2025-03-04,PIDINF001007,PIDOUT002207,PID0003,100,7344.54,missing,rework,
