activity_id,activity_date,customer_id,customer_name,activity_type,sales_rep_id,territory,visit_outcome,next_action_date,minutes_spent,lat_long_quality,free_text_note
PIDACT00000174,16-May-24,PIDOUT004037,SREE MEENA HARDWARE,Applicator demo,SR013,KA-Central-1,No order,2024-06-13,30,manual,secondary sale low
PIDACT00000175,2024-12-18,PIDOUT000597,New Arun Hardware,Applicator demo,SR053,TN-East-4,Competitor push seen,2025-01-06,15,manual,secondary sale low
PIDACT00000176,2024-08-14,PIDDLR000431,Star Deepak Sales,Payment follow-up,SR110,TS-South-7,Competitor push seen,,5,same gps as prior visit,new counter opened nearby
PIDACT00000177,2025-01-07,PIDOUT006259,SRI SURESH HARDWARE,Payment follow-up,SR119,PY-North-5,Order taken,,60,OK,secondary sale low
PIDACT00000178,2025-09-03,PIDOUT000619,Vijaya Meena Hardware,Beat visit,SR027,TN-East-4,No order,2025-09-13,60,same gps as prior visit,secondary sale low
PIDACT00000179,2024-10-27,PIDOUT003712,Modern Hari Services,Beat visit,SR078,AP-North-1,Demo done,2024-12-02,45,outside beat,secondary sale low
PIDACT00000180,2024-07-01,PIDOUT003781,Vijaya Chandra Hardware,Payment follow-up,SR145,TN-West-7,Payment follow-up,,5,missing,secondary sale low
PIDACT00000181,2025-12-21,PIDOUT006473,Sree Venkatesh Hardware,Beat visit,SR022,AP-East-5,Payment follow-up,2025-12-29,45,missing,cash crunch
PIDACT00000182,2025-05-29,PIDOUT000037,Sri Bala Hardware,Counter meet,SR052,KA-East-3,Payment follow-up,2025-06-18,5,outside beat,shifted to competitor
PIDACT00000183,2025-07-05,PIDOUT003268,Modern Kavya Depot,Applicator demo,SR016,KA-Central-3,Owner absent,2025-07-30,30,manual,shifted to competitor
PIDACT00000184,16/08/2024,PIDOUT000565,Sri Jagan Enterprises,Payment follow-up,SR036,TN-South-7,Demo done,2024-09-06,5,same gps as prior visit,cash crunch
PIDACT00000185,2025-12-02,PIDOUT005762,Prime Suresh Sales,PKD audit,SR081,TS-South-4,Order taken,2025-12-17,60,manual,
PIDACT00000186,2024-08-03,PIDDLR000328,Sri Geetha Depot,Payment follow-up,SR117,KL-South-8,Demo done,2024-08-09,30,missing,secondary sale low
PIDACT00000187,2026-02-02,PIDOUT002361,Vijaya Venkatesh Depot,Applicator demo,SR090,KL-East-1,Payment follow-up,2026-02-11,30,OK,cash crunch
PIDACT00000188,2026-01-17,PIDOUT005529,Balaji Meena Associates,Payment follow-up,SR022,TN-East-3,No order,,5,manual,asked scheme support
PIDACT00000189,2026-01-06,PIDOUT000977,Star Geetha Hardware,PKD audit,SR082,TN-North-9,Stock checked,,60,missing,shifted to competitor
PIDACT00000190,2025-11-30,PIDDLR001034,Shree Rafiq Agro,Payment follow-up,SR012,TN-South-4,Complaint raised,2025-12-30,5,manual,new counter opened nearby
PIDACT00000191,2025-01-06,PIDOUT003441,Balaji Sanjay Chemicals,Complaint follow-up,SR117,KL-West-9,Order taken,2025-01-27,NA,same gps as prior visit,stockist dispute
PIDACT00000192,2025-05-09,PIDOUT002153,Balaji Arun Hardware,PKD audit,SR150,AP-East-6,Order taken,2025-05-27,5,same gps as prior visit,
PIDACT00000193,09/14/2025,PIDOUT001389,New Geetha Hardware Pvt,Complaint follow-up,SR124,AP-North-2,Payment follow-up,,NA,missing,cash crunch
PIDACT00000194,2025-04-09,PIDOUT003394,City Lakshmi Services,Applicator demo,SR129,TN-South-1,No order,2025-04-19,30,manual,shifted to competitor
PIDACT00000195,2024-05-04,PIDOUT003323,Prime Anand Tyres,Payment follow-up,SR009,PY-South-1,No order,06/18/2024,20,manual,stockist dispute
PIDACT00000196,2024-12-21,PIDOUT002731,Mahalakshmi Naveen Hardware,PKD audit,SR020,TN-South-2,Owner absent,01/31/2025,10,same gps as prior visit,secondary sale low
PIDACT00000197,2025-02-24,PIDOUT002558,Modern Suresh Hardware,PKD audit,SR011,TS-East-2,Payment follow-up,,15,OK,new counter opened nearby
PIDACT00000198,2024-12-14,PIDOUT003550,Metro Senthil Corporation,Applicator demo,SR021,KL-West-5,No order,2024-12-19,5,outside beat,new counter opened nearby
PIDACT00000199,2025-07-23,PIDOUT007792,United Deepak Mart,Applicator demo,SR040,TN-North-9,Stock checked,2025-08-25,60,OK,asked scheme support
PIDACT00000200,2024-10-28,PIDOUT001321,Ganesh Farida Hardware Main,PKD audit,SR001,AP-East-6,Payment follow-up,2024-12-11,5,manual,
PIDACT00000201,03/10/2025,PIDDLR000088,Ganesh Meena Distributors,Payment follow-up,SR030,KL-North-9,Demo done,,10,OK,secondary sale low
PIDACT00000202,08/14/2025,PIDOUT003386,Sri Prakash Chemicals,Payment follow-up,SR104,TN-Central-5,Owner absent,2025-09-17,60,outside beat,cash crunch
PIDACT00000203,2026-02-21,PIDDLR000907,LUCKY GANESH STORES,PKD audit,SR076,AP-East-1,Demo done,,15,missing,asked scheme support
PIDACT00000204,19/01/2026,PIDOUT008346,Murugan Revathi Sales,Applicator demo,SR021,AP-West-8,Payment follow-up,,30,outside beat,new counter opened nearby
PIDACT00000205,2024-08-31,PIDOUT001997,Ganesh Deepak Corporation,PKD audit,SR110,KA-South-4,Demo done,2024-09-06,NA,same gps as prior visit,
PIDACT00000206,23/09/2024,PIDOUT008424,Sree Suresh Hardware,Complaint follow-up,SR013,TS-South-2,Competitor push seen,2024-10-19,NA,outside beat,new counter opened nearby
PIDACT00000207,2025-08-16,PIDOUT006049,New Deepak Sales,PKD audit,SR142,TN-East-7,Order taken,,NA,missing,secondary sale low
PIDACT00000208,05/12/2024,PIDOUT003533,Murugan Chandra Traders,Beat visit,SR068,TN-East-1,Demo done,,30,outside beat,cash crunch
PIDACT00000209,2025-12-25,PIDOUT006922,Vijaya Bala Mart,Complaint follow-up,SR127,AP-South-3,Owner absent,2026-01-24,30,OK,asked scheme support
PIDACT00000210,2024-12-10,PIDOUT000196,Metro Manoj Chemicals,PKD audit,SR018,TS-South-7,Complaint raised,,30,outside beat,new counter opened nearby
PIDACT00000211,2025-12-20,PIDOUT000491,National Geetha Fertilisers,Complaint follow-up,SR033,KL-North-6,Owner absent,,5,missing,new counter opened nearby
PIDACT00000212,14/10/2024,PIDOUT003290,Lucky Yusuf Tyres,PKD audit,SR023,KA-South-5,Order taken,2024-10-27,60,OK,shifted to competitor
PIDACT00000213,2026-01-22,PIDOUT008582,Shree Irfan Stores,PKD audit,SR135,KA-East-5,Owner absent,,60,outside beat,new counter opened nearby
PIDACT00000214,2026-02-25,PIDOUT008650,Kaveri Jagan Sales,Complaint follow-up,SR127,KA-East-4,Owner absent,,10,same gps as prior visit,shifted to competitor
PIDACT00000215,2024-12-21,PIDOUT000254,United Lakshmi Enterprises,Counter meet,SR078,AP-West-9,Payment follow-up,2025-01-05,15,same gps as prior visit,shifted to competitor
PIDACT00000216,2026-03-13,PIDOUT006809,Sri Yusuf Hardware,Counter meet,SR135,PY-Central-2,Competitor push seen,10/04/2026,NA,same gps as prior visit,new counter opened nearby
PIDACT00000217,2026-03-24,PIDDLR000619,Prime Chandra Distributors,PKD audit,SR111,TN-East-5,Owner absent,,15,same gps as prior visit,shifted to competitor
PIDACT00000218,2025-03-19,PIDOUT004289,Modern Sowmya Associates,Payment follow-up,SR041,TN-South-5,Complaint raised,04/23/2025,NA,manual,new counter opened nearby
PIDACT00000219,2025-04-03,PIDOUT008637,Royal Bala Hardware,Beat visit,SR131,TS-South-8,Order taken,2025-05-14,20,outside beat,shifted to competitor
PIDACT00000220,2024-08-29,PIDOUT000367,Star Deepak Associates,Beat visit,SR144,AP-West-5,No order,2024-10-05,20,outside beat,new counter opened nearby
PIDACT00000221,2026-01-06,PIDOUT005311,KAVERI HARI CHEMICALS,Beat visit,SR074,TS-South-5,Order taken,2026-02-09,10,manual,cash crunch
PIDACT00000222,2026-01-18,PIDOUT000275,New Manoj Chemicals,Complaint follow-up,SR104,TN-East-4,Competitor push seen,2026-02-18,20,OK,shifted to competitor
PIDACT00000223,03/01/2025,PIDDLR000410,United Deepak Distributors,Applicator demo,SR128,KA-Central-4,Payment follow-up,,20,same gps as prior visit,secondary sale low
PIDACT00000224,03-Jan-25,PIDOUT006908,Modern Deepak Hardware,Applicator demo,SR077,KA-Central-5,Owner absent,2025-02-16,5,same gps as prior visit,new counter opened nearby
PIDACT00000225,18/02/2025,PIDOUT006925,Shree Irfan Hardware,Applicator demo,SR118,TN-Central-8,Competitor push seen,28/03/2025,60,outside beat,asked scheme support
PIDACT00000226,2025-01-26,PIDOUT002848,City Geetha Fertilisers,Payment follow-up,SR123,AP-South-8,Demo done,17-Feb-25,10,OK,
PIDACT00000227,2025-12-20,PIDOUT008652,Shree Hari Hardware,Complaint follow-up,SR096,KA-East-9,Owner absent,2026-01-23,10,OK,shifted to competitor
PIDACT00000228,2025-01-21,PIDOUT004785,Star Karthik Services,Applicator demo,SR147,KA-Central-3,Owner absent,,NA,missing,stockist dispute
PIDACT00000229,2025-09-30,PIDOUT006754,Sree Geetha Hardware,Beat visit,SR140,TN-North-4,Complaint raised,,20,same gps as prior visit,
PIDACT00000230,2024-04-06,PIDOUT004629,National Venkatesh Hardware,Complaint follow-up,SR097,AP-East-6,Owner absent,,60,same gps as prior visit,secondary sale low
PIDACT00000231,2024-10-31,PIDOUT007457,Ganesh Arun Hardware,Counter meet,SR086,KL-East-5,Owner absent,2024-11-15,45,missing,
PIDACT00000232,2024-12-11,PIDOUT002799,Ganesh Rafiq Mart,Payment follow-up,SR064,KL-West-4,Payment follow-up,2025-01-06,NA,missing,cash crunch
PIDACT00000233,2025-05-03,PIDDLR000981,Kaveri Senthil Distributors,Payment follow-up,SR100,AP-East-5,Competitor push seen,2025-06-09,15,same gps as prior visit,secondary sale low
PIDACT00000234,2025-11-17,PIDOUT006046,Star Kavya Services,PKD audit,SR006,KA-East-4,Complaint raised,2025-12-30,30,missing,
PIDACT00000235,2026-01-14,PIDOUT004331,Murugan Jagan Fertilisers,Applicator demo,SR144,TS-South-7,No order,2026-02-12,45,OK,
PIDACT00000236,11/11/2024,PIDOUT003711,United Ganesh Paints,Applicator demo,SR030,KL-South-1,Competitor push seen,2024-11-21,20,missing,
PIDACT00000237,2024-05-22,PIDOUT006102,National Ganesh Hardware,Counter meet,SR076,TS-Central-1,Stock checked,2024-06-17,60,OK,secondary sale low
PIDACT00000238,2026-03-12,PIDOUT008023,Sri Deepak Agencies,Complaint follow-up,SR004,KL-West-6,Demo done,2026-04-22,5,same gps as prior visit,cash crunch
PIDACT00000239,2025-10-18,PIDDLR000764,National Bala Distributors,Complaint follow-up,SR110,TS-South-8,Order taken,,10,missing,
PIDACT00000240,10/08/2024,PIDOUT000242,NEW IRFAN SERVICES,Counter meet,SR125,TS-West-6,Competitor push seen,2024-08-16,15,OK,secondary sale low
PIDACT00000241,19/11/2025,PIDOUT005365,Prime Farida Fertilisers,Counter meet,SR109,KL-South-9,Stock checked,2025-12-14,NA,manual,
PIDACT00000242,2025-09-03,PIDDLR000890,Murugan Sowmya Distributors,Complaint follow-up,SR087,KL-Central-5,Owner absent,2025-10-09,10,OK,secondary sale low
PIDACT00000243,2025-11-07,PIDOUT003462,Mahalakshmi Naveen Hardware,Payment follow-up,SR139,TS-North-1,Stock checked,2025-12-16,30,missing,shifted to competitor
PIDACT00000244,2026-01-22,PIDOUT005103,SRI KARTHIK HARDWARE,PKD audit,SR023,KA-East-1,Competitor push seen,01/31/2026,60,manual,shifted to competitor
PIDACT00000245,2025-05-24,PIDOUT003088,Royal Senthil Hardware,Payment follow-up,SR104,KL-South-1,Competitor push seen,2025-06-20,10,manual,secondary sale low
PIDACT00000246,11-Apr-25,PIDOUT001877,United Farida Associates,Complaint follow-up,SR122,TS-Central-7,Stock checked,2025-05-18,45,manual,shifted to competitor
PIDACT00000247,2024-04-20,PIDOUT003321,City Farida Sales & Co,Beat visit,SR054,KA-East-4,Payment follow-up,2024-04-28,NA,manual,cash crunch
PIDACT00000248,2025-09-01,PIDOUT006735,Ganesh Rafiq Hardware,Complaint follow-up,SR140,KL-East-3,No order,14/09/2025,5,missing,secondary sale low
PIDACT00000249,2025-03-21,PIDDLR000280,Metro Sanjay Distributors,Beat visit,SR115,TN-West-5,Complaint raised,2025-04-15,60,OK,shifted to competitor
PIDACT00000250,2025-12-10,PIDOUT004592,Sree Prakash Corporation,Payment follow-up,SR050,KA-West-9,Payment follow-up,,NA,missing,shifted to competitor
PIDACT00000251,2025-08-09,PIDOUT008529,Royal Hari Sales,Counter meet,SR105,AP-South-3,Owner absent,,45,manual,
PIDACT00000252,09/19/2024,PIDOUT002777,City Hari Sales,Beat visit,SR132,KA-East-4,Stock checked,2024-10-14,60,OK,cash crunch
PIDACT00000253,2025-02-15,PIDOUT005102,City Ganesh Agro,Complaint follow-up,SR121,KA-Central-8,Complaint raised,2025-03-17,30,missing,cash crunch
PIDACT00000254,2024-05-07,PIDOUT007758,Ganesh Karthik Hardware,Counter meet,SR026,KA-South-5,Demo done,2024-05-10,60,OK,secondary sale low
PIDACT00000255,2026-03-15,PIDOUT004361,Star Arun Hardware,Payment follow-up,SR088,KA-East-4,Order taken,2026-04-17,15,OK,shifted to competitor
PIDACT00000256,2026-02-12,PIDOUT002204,Shree Geetha Hardware,PKD audit,SR055,TS-North-5,Payment follow-up,,15,missing,secondary sale low
PIDACT00000257,2024-04-03,PIDOUT003545,Star Lokesh Services,Payment follow-up,SR086,TN-East-3,Stock checked,2024-04-11,15,outside beat,asked scheme support
PIDACT00000258,2024-04-13,PIDOUT003476,Prime Kavya Sales,Complaint follow-up,SR150,TN-East-2,Owner absent,,NA,manual,
PIDACT00000259,2024-08-11,PIDOUT000313,Murugan Lokesh Hardware,Payment follow-up,SR078,KA-Central-1,Stock checked,2024-08-15,30,OK,cash crunch
PIDACT00000260,11/09/2024,PIDOUT000900,Sri Prakash Hardware,Applicator demo,SR004,TN-North-4,Owner absent,2024-10-18,45,missing,cash crunch
PIDACT00000261,2024-11-05,PIDOUT002607,Star Sowmya Sales,Payment follow-up,SR085,KA-West-1,Order taken,2024-11-08,45,outside beat,shifted to competitor
PIDACT00000262,2024-11-02,PIDOUT001348,Shree Chandra Hardware,Counter meet,SR127,KA-Central-6,Complaint raised,,15,same gps as prior visit,cash crunch
PIDACT00000263,2025-04-23,PIDOUT007092,Ganesh Kavya Sales,Beat visit,SR102,PY-East-3,Order taken,2025-04-29,45,manual,new counter opened nearby
PIDACT00000264,2024-08-12,PIDOUT006853,Modern Meena Hardware,PKD audit,SR028,TN-North-5,Order taken,2024-09-23,15,OK,asked scheme support
PIDACT00000265,2025-03-01,PIDOUT001389,New Geetha Hardware Pvt,Beat visit,SR124,AP-North-2,Demo done,09-Apr-25,15,manual,secondary sale low
PIDACT00000266,2025-02-01,PIDOUT000755,Murugan Arun Enterprises,Complaint follow-up,SR040,TN-South-4,Stock checked,2025-03-10,30,OK,stockist dispute
PIDACT00000267,02/04/2025,PIDDLR000937,Sree Deepak Associates,Complaint follow-up,SR090,KL-Central-6,Competitor push seen,04/05/2025,45,same gps as prior visit,asked scheme support
PIDACT00000268,2025-10-17,PIDOUT008145,Vijaya Revathi Corporation,Applicator demo,SR142,KA-North-1,Complaint raised,,20,outside beat,cash crunch
PIDACT00000269,30/09/2025,PIDOUT008652,Shree Hari Hardware,Applicator demo,SR096,KA-East-9,Order taken,12/10/2025,45,OK,asked scheme support
PIDACT00000270,2024-06-13,PIDOUT000829,NEW PRAKASH AGRO,Complaint follow-up,SR059,AP-North-1,Owner absent,2024-06-24,60,OK,new counter opened nearby
PIDACT00000271,2025-03-28,PIDOUT002205,Sri Meena Hardware,PKD audit,SR027,TN-North-2,Owner absent,01-Apr-25,5,same gps as prior visit,new counter opened nearby
PIDACT00000272,2025-06-17,PIDOUT007285,Murugan Deepak Agencies,Complaint follow-up,SR024,KA-South-3,Complaint raised,2025-07-14,45,OK,asked scheme support
PIDACT00000273,2024-05-04,PIDOUT000102,Lucky Anand Stores,Payment follow-up,SR107,TN-South-1,Owner absent,,5,manual,asked scheme support
PIDACT00000274,2026-01-14,PIDOUT003112,Prime Manoj Chemicals,Applicator demo,SR070,AP-South-7,Demo done,2026-02-13,30,manual,
PIDACT00000275,25/02/2026,PIDOUT001885,Vijaya Prakash Fertilisers,Counter meet,SR010,TN-Central-7,Stock checked,16/03/2026,30,OK,new counter opened nearby
PIDACT00000276,2025-06-27,PIDOUT005327,New Venkatesh Agencies,Counter meet,SR140,TN-West-9,Complaint raised,04/08/2025,30,outside beat,stockist dispute
PIDACT00000277,2024-09-12,PIDOUT001176,Sree Rafiq Hardware,PKD audit,SR043,KA-West-3,Stock checked,2024-09-30,NA,same gps as prior visit,stockist dispute
PIDACT00000278,2025-09-10,PIDOUT002375,Sree Chandra Associates,Applicator demo,SR057,KA-Central-6,No order,09/19/2025,30,same gps as prior visit,stockist dispute
PIDACT00000279,2024-04-06,PIDOUT001851,Murugan Priya Traders,Applicator demo,SR011,TN-East-3,Payment follow-up,09/04/2024,NA,manual,shifted to competitor
PIDACT00000280,2024-12-10,PIDOUT008638,Star Anand Agro,Counter meet,SR094,KL-West-2,Stock checked,,20,manual,stockist dispute
PIDACT00000281,20-Feb-25,PIDOUT006209,City Yusuf Traders,Complaint follow-up,SR138,AP-South-8,Order taken,2025-04-03,15,OK,stockist dispute
PIDACT00000282,16/07/2025,PIDOUT008230,ROYAL RAFIQ HARDWARE,Complaint follow-up,SR010,KA-Central-7,Complaint raised,2025-08-13,45,manual,shifted to competitor
PIDACT00000283,2024-06-14,PIDOUT003078,Kaveri Naveen Stores,Payment follow-up,SR047,TN-West-1,No order,,10,missing,stockist dispute
PIDACT00000284,2025-01-27,PIDOUT008463,Sri Farida Stores,Complaint follow-up,SR134,AP-West-8,No order,,60,outside beat,
PIDACT00000285,2025-04-06,PIDOUT000591,Metro Ganesh Corporation,Payment follow-up,SR041,KA-North-3,Demo done,2025-05-09,5,missing,stockist dispute
PIDACT00000286,2024-12-08,PIDOUT004618,Kaveri Farida Hardware,Counter meet,SR036,TS-West-6,Stock checked,2024-12-21,5,manual,asked scheme support
PIDACT00000287,2025-12-12,PIDDLR000414,ROYAL DEEPAK DISTRIBUTORS,PKD audit,SR012,TN-South-8,Owner absent,,10,missing,
PIDACT00000288,2024-07-19,PIDOUT005518,Murugan Manoj Chemicals,PKD audit,SR119,KA-Central-6,Competitor push seen,2024-08-18,30,same gps as prior visit,shifted to competitor
PIDACT00000289,2025-09-06,PIDOUT004937,Kaveri Revathi Hardware,Applicator demo,SR109,TN-South-6,Payment follow-up,10/02/2025,30,manual,stockist dispute
PIDACT00000290,18/01/2025,PIDOUT006402,Prime Yusuf Chemicals,Complaint follow-up,SR065,TS-East-9,Payment follow-up,,NA,missing,asked scheme support
PIDACT00000291,2025-07-29,PIDOUT005130,United Yusuf Hardware,Beat visit,SR046,TN-North-2,Competitor push seen,,5,same gps as prior visit,secondary sale low
PIDACT00000292,05/19/2025,PIDOUT005064,Ganesh Manoj Hardware,Applicator demo,SR022,TS-East-1,Complaint raised,06/17/2025,10,OK,
PIDACT00000293,22/09/2025,PIDOUT001070,City Priya Agro,Beat visit,SR094,AP-West-9,Owner absent,2025-09-25,60,OK,asked scheme support
PIDACT00000294,2024-11-27,PIDOUT008657,Royal Farida Mart,Applicator demo,SR057,TS-South-4,Stock checked,,45,missing,new counter opened nearby
PIDACT00000295,20/10/2025,PIDOUT002471,NATIONAL PRIYA HARDWARE,Payment follow-up,SR111,AP-East-1,Payment follow-up,2025-11-25,10,same gps as prior visit,stockist dispute
PIDACT00000296,2025-01-31,PIDDLR000556,Metro Farida Distributors,Payment follow-up,SR048,TN-South-4,Order taken,2025-03-07,45,outside beat,
PIDACT00000297,2024-07-18,PIDOUT006005,SHREE FARIDA MART,PKD audit,SR113,TN-West-9,Stock checked,2024-08-07,60,outside beat,new counter opened nearby
PIDACT00000298,2025-09-08,PIDDLR000761,United Rafiq Paints,Beat visit,SR005,AP-South-5,Order taken,,NA,missing,cash crunch
PIDACT00000299,2025-08-18,PIDDLR000821,United Naveen Traders,PKD audit,SR044,AP-East-4,Demo done,2025-09-26,5,OK,stockist dispute
PIDACT00000300,2024-07-13,PIDOUT004162,United Meena Mart,Beat visit,SR117,TN-East-7,Competitor push seen,2024-08-26,15,same gps as prior visit,cash crunch
PIDACT00000301,2025-01-06,PIDOUT006565,Metro Senthil Traders,Complaint follow-up,SR083,AP-South-5,Stock checked,2025-01-18,NA,missing,shifted to competitor
PIDACT00000302,2025-06-09,PIDOUT004093,Sree Meena Stores,Applicator demo,SR122,AP-Central-1,Owner absent,2025-06-15,15,OK,secondary sale low
PIDACT00000303,14/07/2024,PIDOUT001569,Sri Chandra Hardware,PKD audit,SR045,KL-South-8,Payment follow-up,2024-07-23,45,manual,secondary sale low
PIDACT00000304,2025-11-01,PIDOUT005193,United Prakash Corporation,Complaint follow-up,SR109,AP-South-7,Stock checked,2025-11-26,10,outside beat,stockist dispute
PIDACT00000305,2025-12-07,PIDDLR000574,Murugan Geetha Distributors,Payment follow-up,SR024,KA-East-8,Complaint raised,2026-01-13,10,manual,
PIDACT00000306,2025-08-17,PIDDLR000936,Balaji Rafiq Agro,Applicator demo,SR032,TS-South-4,Competitor push seen,,15,same gps as prior visit,asked scheme support
PIDACT00000307,2024-07-24,PIDOUT003471,New Lakshmi Hardware,Payment follow-up,SR147,AP-East-9,Owner absent,2024-08-08,30,missing,shifted to competitor
