store_id,store_name,brand,state,state_clean,district,city,pincode,opened_date,store_type,agronomist_mapped,data_quality_note
CORSTR00688,Mana Gromor Tirupati 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,376035,01/16/2023,hub,N,district split
CORSTR00689,Mana Gromor Warangal 1,Mana Gromor,Telangana,Telangana,Warangal,Warangal,362263,2024-11-29,satellite,N,district split
CORSTR00690,Namma Gromor Tumakuru 8,Namma Gromor,Karnataka,Karnataka,Tumakuru,Tumakuru,298069,06/16/2010,seasonal extension,Y,
CORSTR00691,Mana Gromor Vijayawada 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,373126,2015-02-01,satellite,shared,district split
CORSTR00692,Mana Gromor Guntur 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,372427,2015-01-13,company owned,N,old store code
CORSTR00693,Mana Gromor Rajahmundry 7,Mana Gromor,AP,Andhra Pradesh,East Godavari,Rajahmundry,379025,16/05/2012,hub,N,district split
CORSTR00694,Mana Gromor Ongole 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,373551,03/17/2013,hub,shared,district split
CORSTR00695,Mana Gromor Vijayawada 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,379965,2012-05-14,seasonal extension,Y,old store code
CORSTR00696,Namma Gromor Belagavi 3,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,297297,2024-07-04,seasonal extension,N,district split
CORSTR00697,Mana Gromor Anantapur 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,376539,2011-02-25,hub,N,district split
CORSTR00698,Mana Gromor Siddipet 1,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,368907,21-Jan-14,company owned,Y,
CORSTR00699,Mana Gromor Khammam 9,Mana Gromor,TS,Telangana,Khammam,Khammam,367979,2022-04-25,company owned,shared,old store code
CORSTR00700,Namma Gromor Mangaluru 9,Namma Gromor,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,297763,2007-02-28,seasonal extension,N,
CORSTR00701,Namma Gromor Davanagere 7,Namma Gromor,Karnataka,Karnataka,Davanagere,Davanagere,291674,02/04/2016,satellite,shared,brand spelling varies
CORSTR00702,Namma Gromor Mysuru 5,Namma Gromor,Karnataka,Karnataka,Mysuru,Mysuru,293162,2009-06-13,seasonal extension,N,
CORSTR00703,Mana Gromor Hyderabad 8,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,364540,2018-05-15,seasonal extension,N,
CORSTR00704,Mana Gromor Visakhapatnam 3,Mana Gromor,ANDHRA,Andhra Pradesh,Visakhapatnam,Visakhapatnam,373240,2021-09-13,satellite,shared,
CORSTR00705,Mana Gromor Nalgonda 4,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,368093,2026-03-14,seasonal extension,N,district split
CORSTR00706,Mana Gromor Guntur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,373026,21-Aug-25,company owned,N,old store code
CORSTR00707,Mana Gromor Vijayawada 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,372643,2023-09-23,company owned,N,brand spelling varies
CORSTR00708,Namma Gromor Bengaluru 1,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,295966,2013-09-11,company owned,Y,old store code
CORSTR00709,Mana Gromor Khammam 9,Mana Gromor,Telangana,Telangana,Khammam,Khammam,361207,22-Jun-15,company owned,shared,district split
CORSTR00710,Mana Gromor Vijayawada 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,378307,08/06/2009,seasonal extension,N,old store code
CORSTR00711,Mana Gromor Anantapur 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,376093,2024-12-14,company owned,N,old store code
CORSTR00712,Mana Gromor Visakhapatnam 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,376519,2009-12-03,hub,N,old store code
CORSTR00713,Mana Gromor Visakhapatnam 3,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,376189,2019-02-09,hub,N,
CORSTR00714,Mana Gromor Kadapa 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,379080,2018-03-29,company owned,Y,new store from FY26
CORSTR00715,Mana Gromor Visakhapatnam 8,Mana Gromor,A.P.,Andhra Pradesh,Visakhapatnam,Visakhapatnam,373085,2007-04-06,company owned,Y,
CORSTR00716,Namma Gromor Tumakuru 1,Namma Gromor,KA,Karnataka,Tumakuru,Tumakuru,297588,2014-03-24,satellite,shared,district split
CORSTR00717,Namma Gromor Davanagere 5,Namma Gromor,Karnataka,Karnataka,Davanagere,Davanagere,299451,2010-03-31,company owned,shared,new store from FY26
CORSTR00718,Namma Gromor Ballari 5,Namma Gromor,Karnataka,Karnataka,Ballari,Ballari,299828,2009-05-27,company owned,N,district split
CORSTR00719,Namma Gromor Davanagere 9,Namma Gromor,Karnataka,Karnataka,Davanagere,Davanagere,299130,2014-01-16,satellite,N,old store code
CORSTR00720,Mana Gromor Adilabad 8,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,363518,2016-12-17,hub,shared,brand spelling varies
CORSTR00721,Mana Gromor Nellore 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,375408,05-Oct-22,satellite,Y,district split
CORSTR00722,Mana Gromor Suryapet 7,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,365917,2013-10-11,satellite,shared,district split
CORSTR00723,Mana Gromor Visakhapatnam 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,379811,17/06/2009,company owned,shared,old store code
CORSTR00724,Mana Gromor Suryapet 8,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,362614,2007-08-27,company owned,N,brand spelling varies
CORSTR00725,Mana Gromor Kurnool 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,377911,2012-12-16,satellite,shared,district split
CORSTR00726,Mana Gromor Visakhapatnam 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,377772,2024-02-04,seasonal extension,shared,brand spelling varies
CORSTR00727,Mana Gromor Mahbubnagar 6,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,367266,26/12/2010,company owned,Y,old store code
CORSTR00728,Mana Gromor Warangal 7,Mana Gromor,Telangana,Telangana,Warangal,Warangal,366026,2010-04-25,seasonal extension,Y,district split
CORSTR00729,Mana Gromor Suryapet 5,Mana Gromor,TG,Telangana,Suryapet,Suryapet,364255,2016-10-17,satellite,shared,old store code
CORSTR00730,Mana Gromor Rajahmundry 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,372316,17/05/2011,hub,Y,
CORSTR00731,Mana Gromor Tirupati 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,379009,2020-06-24,company owned,N,brand spelling varies
CORSTR00732,Mana Gromor Rajahmundry 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,371252,2019-10-24,satellite,Y,brand spelling varies
CORSTR00733,Mana Gromor Kurnool 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,374646,2009-11-21,company owned,N,brand spelling varies
CORSTR00734,Mana Gromor Vijayawada 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,378969,2017-05-13,company owned,N,
CORSTR00735,Mana Gromor Warangal 2,Mana Gromor,Telangana,Telangana,Warangal,Warangal,363094,2022-01-03,seasonal extension,N,old store code
CORSTR00736,Mana Gromor Anantapur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,378021,2015-02-12,seasonal extension,N,
CORSTR00737,Mana Gromor Mahbubnagar 2,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,365413,2023-01-04,company owned,shared,brand spelling varies
CORSTR00738,Mana Gromor Tirupati 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,373363,2010-11-04,seasonal extension,shared,
CORSTR00739,Mana Gromor Adilabad 9,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,368934,08/07/2012,satellite,Y,
CORSTR00740,Namma Gromor Mysuru 2,Namma Gromor,Karnataka,Karnataka,Mysuru,Mysuru,296294,11/11/2024,company owned,N,
CORSTR00741,Mana Gromor Khammam 4,Mana Gromor,Telangana,Telangana,Khammam,Khammam,361203,2023-09-12,company owned,shared,
CORSTR00742,Mana Gromor Ongole 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,376086,2017-11-17,company owned,Y,
CORSTR00743,Namma Gromor Udupi 6,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,297761,06/02/2014,company owned,shared,district split
CORSTR00744,Mana Gromor Vijayawada 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,376274,2020-03-22,seasonal extension,Y,brand spelling varies
CORSTR00745,Mana Gromor Nellore 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,377844,2024-08-21,hub,Y,
CORSTR00746,Mana Gromor Tirupati 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Tirupati,Tirupati,373392,01/22/2023,hub,Y,new store from FY26
CORSTR00747,Mana Gromor Guntur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,379796,02/11/2020,company owned,Y,old store code
CORSTR00748,Mana Gromor Kurnool 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,372413,2020-09-09,hub,N,district split
CORSTR00749,Mana Gromor Siddipet 1,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,363923,2009-03-28,company owned,Y,
CORSTR00750,Mana Gromor Anantapur 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,379259,10/06/2018,satellite,N,brand spelling varies
CORSTR00751,Mana Gromor Kakinada 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,371949,2019-10-18,hub,Y,
CORSTR00752,Mana Gromor Ongole 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,371179,12-Jul-24,seasonal extension,Y,district split
CORSTR00753,Namma Gromor Mysuru 9,Namma Gromor,KA,Karnataka,Mysuru,Mysuru,295865,05-Apr-10,satellite,Y,old store code
CORSTR00754,Mana Gromor Khammam 4,Mana Gromor,Telangana,Telangana,Khammam,Khammam,368248,2015-04-19,satellite,Y,district split
CORSTR00755,Mana Gromor Karimnagar 1,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,368496,2011-09-15,seasonal extension,shared,brand spelling varies
CORSTR00756,Mana Gromor Suryapet 2,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,363931,2009-03-17,satellite,N,old store code
CORSTR00757,Mana Gromor Siddipet 8,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,361171,2017-02-11,seasonal extension,Y,brand spelling varies
CORSTR00758,Namma Gromor Mangaluru 3,Namma Gromor,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,298289,04/01/2012,seasonal extension,N,brand spelling varies
CORSTR00759,Mana Gromor Nizamabad 1,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,366834,2016-05-29,satellite,N,new store from FY26
CORSTR00760,Mana Gromor Adilabad 5,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,368082,2014-03-10,satellite,Y,
CORSTR00761,Mana Gromor Khammam 5,Mana Gromor,Telangana,Telangana,Khammam,Khammam,367760,27-Oct-24,seasonal extension,Y,district split
CORSTR00762,Mana Gromor Kakinada 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,377720,2012-11-19,company owned,shared,district split
CORSTR00763,Mana Gromor Kadapa 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,378392,2015-05-24,hub,N,new store from FY26
CORSTR00764,Mana Gromor Guntur 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,375572,04/15/2017,hub,Y,old store code
CORSTR00765,Mana Gromor Khammam 3,Mana Gromor,Telangana,Telangana,Khammam,Khammam,368712,2024-11-02,company owned,N,district split
CORSTR00766,Mana Gromor Siddipet 4,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,361608,2007-10-24,company owned,shared,new store from FY26
CORSTR00767,Mana Gromor Rajahmundry 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,377958,2014-04-15,satellite,N,
CORSTR00768,Mana Gromor Anantapur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,372179,2021-04-25,satellite,shared,
CORSTR00769,Mana Gromor Guntur 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,374496,2018-08-25,hub,shared,new store from FY26
CORSTR00770,Mana Gromor Karimnagar 1,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,365902,2007-04-06,hub,N,district split
CORSTR00771,Mana Gromor Siddipet 2,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,367897,2025-07-29,company owned,shared,
CORSTR00772,Mana Gromor Mahbubnagar 5,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,364156,2017-01-11,satellite,N,
CORSTR00773,Mana Gromor Kadapa 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,377686,2018-04-17,company owned,N,
CORSTR00774,Namma Gromor Hubballi 4,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,296977,2023-11-10,seasonal extension,N,district split
CORSTR00775,Mana Gromor Nizamabad 8,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,364176,2017-09-15,seasonal extension,N,brand spelling varies
CORSTR00776,Mana Gromor Warangal 7,Mana Gromor,Telangana,Telangana,Warangal,Warangal,367327,2011-07-15,seasonal extension,shared,brand spelling varies
CORSTR00777,Mana Gromor Mahbubnagar 7,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,369177,2008-08-25,hub,N,new store from FY26
CORSTR00778,Namma Gromor Bengaluru 1,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,296270,20/08/2024,seasonal extension,shared,district split
CORSTR00779,Mana Gromor Guntur 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,377055,19/01/2011,company owned,shared,
CORSTR00780,Mana Gromor Ongole 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,378832,2025-01-29,satellite,shared,
CORSTR00781,Mana Gromor Warangal 1,Mana Gromor,Telangana,Telangana,Warangal,Warangal,367820,2024-04-05,seasonal extension,shared,old store code
CORSTR00782,Mana Gromor Anantapur 6,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,377776,08/11/2015,hub,Y,
CORSTR00783,Mana Gromor Anantapur 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,371921,25-Mar-19,seasonal extension,Y,old store code
CORSTR00784,Namma Gromor Kalaburagi 2,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,294516,27/07/2012,company owned,Y,new store from FY26
CORSTR00785,Mana Gromor Warangal 6,Mana Gromor,Telangana,Telangana,Warangal,Warangal,367205,2010-12-01,satellite,N,new store from FY26
CORSTR00786,Namma Gromor Belagavi 5,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,296246,2016-11-11,seasonal extension,Y,district split
CORSTR00787,Mana Gromor Siddipet 4,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,362186,10/28/2012,seasonal extension,Y,
CORSTR00788,Namma Gromor Bengaluru 6,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,296968,02/22/2023,seasonal extension,N,district split
CORSTR00789,Mana Gromor Kurnool 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,372899,2019-10-24,satellite,Y,
CORSTR00790,Mana Gromor Kadapa 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,373839,2009-12-04,company owned,shared,new store from FY26
CORSTR00791,Namma Gromor Udupi 4,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,292987,04/08/2019,seasonal extension,Y,district split
CORSTR00792,Mana Gromor Kurnool 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,375574,2010-02-11,hub,shared,brand spelling varies
CORSTR00793,Nammadu Gromor Trichy 8,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Tiruchirappalli,Trichy,332092,2017-04-01,seasonal extension,N,brand spelling varies
CORSTR00794,Mana Gromor Guntur 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Guntur,Guntur,371085,2024-03-29,seasonal extension,shared,brand spelling varies
CORSTR00795,Mana Gromor Rajahmundry 7,Mana Gromor,AP,Andhra Pradesh,East Godavari,Rajahmundry,372334,2008-12-08,company owned,N,new store from FY26
CORSTR00796,Namma Gromor Udupi 6,Namma Gromor,Karnataka,Karnataka,Udupi,Udupi,299779,17-Sep-20,hub,Y,brand spelling varies
CORSTR00797,Mana Gromor Adilabad 9,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,363231,2012-07-12,hub,N,brand spelling varies
CORSTR00798,Namma Gromor Mangaluru 4,Namma Gromor,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,294507,2013-01-10,satellite,N,old store code
CORSTR00799,Mana Gromor Anantapur 3,Mana Gromor,ANDHRA,Andhra Pradesh,Anantapur,Anantapur,374244,2010-06-25,company owned,N,old store code
CORSTR00800,Mana Gromor Visakhapatnam 5,Mana Gromor,A.P.,Andhra Pradesh,Visakhapatnam,Visakhapatnam,371217,10-Jan-13,company owned,N,new store from FY26
CORSTR00801,Mana Gromor Siddipet 5,Mana Gromor,TG,Telangana,Siddipet,Siddipet,366296,2023-07-30,satellite,shared,district split
CORSTR00802,Mana Gromor Hyderabad 8,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,365216,2007-04-13,company owned,shared,brand spelling varies
CORSTR00803,Mana Gromor Suryapet 2,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,361533,2024-01-28,hub,Y,old store code
CORSTR00804,Mana Gromor Suryapet 5,Mana Gromor,Telangana,Telangana,Suryapet,Suryapet,369143,2018-03-28,seasonal extension,Y,new store from FY26
CORSTR00805,Namma Gromor Hubballi 5,Namma Gromor,KARNATAKA,Karnataka,Dharwad,Hubballi,298382,08/27/2021,seasonal extension,N,
CORSTR00806,Mana Gromor Nellore 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,375680,2024-01-05,seasonal extension,shared,
CORSTR00807,Mana Gromor Karimnagar 1,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,369843,27/02/2012,seasonal extension,Y,district split
CORSTR00808,Namma Gromor Mysuru 5,Namma Gromor,Karnataka,Karnataka,Mysuru,Mysuru,292896,05/13/2009,satellite,shared,district split
CORSTR00809,Mana Gromor Khammam 2,Mana Gromor,Telangana,Telangana,Khammam,Khammam,365875,2008-07-14,satellite,shared,brand spelling varies
CORSTR00810,Mana Gromor Karimnagar 3,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,361097,2023-02-16,satellite,Y,district split
CORSTR00811,Mana Gromor Siddipet 7,Mana Gromor,TG,Telangana,Siddipet,Siddipet,363340,2023-05-05,seasonal extension,N,brand spelling varies
CORSTR00812,Mana Gromor Nizamabad 1,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,364988,13/12/2010,hub,N,
CORSTR00813,Mana Gromor Guntur 2,Mana Gromor,AP,Andhra Pradesh,Guntur,Guntur,379783,2015-04-21,company owned,shared,
CORSTR00814,Namma Gromor Raichur 1,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,297807,14-Apr-19,hub,Y,
CORSTR00815,Mana Gromor Karimnagar 5,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,363191,27/08/2022,hub,Y,
CORSTR00816,Mana Gromor Nellore 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,377245,13-Oct-13,seasonal extension,shared,
CORSTR00817,Mana Gromor Guntur 9,Mana Gromor,ANDHRA,Andhra Pradesh,Guntur,Guntur,372913,09/05/2017,satellite,shared,new store from FY26
CORSTR00818,Mana Gromor Kurnool 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kurnool,Kurnool,372080,2016-10-03,satellite,Y,district split
CORSTR00819,Mana Gromor Rajahmundry 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,372603,2016-08-19,satellite,Y,
CORSTR00820,Namma Gromor Mangaluru 1,Namma Gromor,Karnataka,Karnataka,Dakshina Kannada,Mangaluru,296937,2008-04-18,satellite,Y,district split
CORSTR00821,Mana Gromor Mahbubnagar 8,Mana Gromor,Telangana,Telangana,Mahbubnagar,Mahbubnagar,368597,2022-11-05,company owned,Y,old store code
CORSTR00822,Mana Gromor Ongole 2,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,375225,01/09/2008,satellite,Y,
CORSTR00823,Namma Gromor Kalaburagi 8,Namma Gromor,Karnataka,Karnataka,Kalaburagi,Kalaburagi,292207,05/09/2017,satellite,shared,old store code
CORSTR00824,Namma Gromor Hubballi 2,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,294457,2018-01-17,hub,Y,
CORSTR00825,Mana Gromor Nalgonda 2,Mana Gromor,Telangana,Telangana,Nalgonda,Nalgonda,365223,2008-05-28,satellite,Y,brand spelling varies
CORSTR00826,Mana Gromor Kadapa 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,371835,2016-03-25,satellite,Y,old store code
CORSTR00827,Mana Gromor Vijayawada 9,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Krishna,Vijayawada,373285,19/06/2013,satellite,Y,district split
CORSTR00828,Mana Gromor Rajahmundry 7,Mana Gromor,Andhra Pradesh,Andhra Pradesh,East Godavari,Rajahmundry,375252,16/05/2011,satellite,Y,brand spelling varies
CORSTR00829,Mana Gromor Khammam 4,Mana Gromor,Telangana,Telangana,Khammam,Khammam,362927,2021-02-16,seasonal extension,Y,district split
CORSTR00830,Mana Gromor Khammam 7,Mana Gromor,Telangana,Telangana,Khammam,Khammam,368121,2018-10-20,seasonal extension,shared,district split
CORSTR00831,Mana Gromor Siddipet 4,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,366232,22/12/2014,seasonal extension,Y,new store from FY26
CORSTR00832,Mana Gromor Hyderabad 3,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,362674,2011-12-05,seasonal extension,Y,old store code
CORSTR00833,Namma Gromor Shivamogga 3,Namma Gromor,Karnataka,Karnataka,Shivamogga,Shivamogga,295513,2010-03-17,hub,shared,district split
CORSTR00834,Mana Gromor Tirupati 7,Mana Gromor,AP,Andhra Pradesh,Tirupati,Tirupati,373931,09/19/2013,hub,shared,district split
CORSTR00835,Mana Gromor Nellore 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Nellore,Nellore,374639,2015-05-17,company owned,Y,brand spelling varies
CORSTR00836,Namma Gromor Bengaluru 4,Namma Gromor,Karnataka,Karnataka,Bengaluru Urban,Bengaluru,297355,2007-03-16,satellite,N,district split
CORSTR00837,Mana Gromor Ongole 9,Mana Gromor,A.P.,Andhra Pradesh,Prakasam,Ongole,376289,09/30/2025,seasonal extension,N,brand spelling varies
CORSTR00838,Mana Gromor Adilabad 5,Mana Gromor,Telangana,Telangana,Adilabad,Adilabad,366704,2008-11-22,satellite,Y,new store from FY26
CORSTR00839,Nammadu Gromor Thanjavur 5,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Thanjavur,Thanjavur,335922,2013-10-08,company owned,N,old store code
CORSTR00840,Nammadu Gromor Kanchipuram 6,Nammadu Gromor,Tamil Nadu,Tamil Nadu,Kanchipuram,Kanchipuram,339315,2007-09-13,satellite,shared,new store from FY26
CORSTR00841,Mana Gromor Siddipet 4,Mana Gromor,Telangana,Telangana,Siddipet,Siddipet,364514,2013-05-09,satellite,Y,brand spelling varies
CORSTR00842,Namma Gromor Hubballi 4,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,293927,2007-12-06,company owned,Y,brand spelling varies
CORSTR00843,Mana Gromor Ongole 5,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,377902,2025-02-15,hub,Y,new store from FY26
CORSTR00844,Mana Gromor Ongole 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Prakasam,Ongole,373964,2017-07-25,company owned,shared,brand spelling varies
CORSTR00845,Mana Gromor Warangal 1,Mana Gromor,Telangana,Telangana,Warangal,Warangal,365555,2016-07-01,satellite,N,old store code
CORSTR00846,Namma Gromor Belagavi 1,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,298228,2016-05-07,seasonal extension,shared,brand spelling varies
CORSTR00847,Namma Gromor Hubballi 4,Namma Gromor,Karnataka,Karnataka,Dharwad,Hubballi,299853,2015-01-23,company owned,shared,new store from FY26
CORSTR00848,Mana Gromor Kakinada 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kakinada,Kakinada,377123,2023-07-18,hub,shared,brand spelling varies
CORSTR00849,Namma Gromor Raichur 1,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,294479,11/01/2020,hub,N,brand spelling varies
CORSTR00850,Namma Gromor Raichur 4,Namma Gromor,Karnataka,Karnataka,Raichur,Raichur,294368,2023-07-09,seasonal extension,N,brand spelling varies
CORSTR00851,Mana Gromor Nizamabad 9,Mana Gromor,Telangana,Telangana,Nizamabad,Nizamabad,362191,2020-10-16,company owned,Y,old store code
CORSTR00852,Mana Gromor Guntur 2,Mana Gromor,A.P.,Andhra Pradesh,Guntur,Guntur,376130,03/12/2019,company owned,N,old store code
CORSTR00853,Mana Gromor Hyderabad 3,Mana Gromor,Telangana,Telangana,Hyderabad,Hyderabad,369589,2015-06-05,hub,shared,district split
CORSTR00854,Mana Gromor Visakhapatnam 4,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,372437,2019-03-19,seasonal extension,N,brand spelling varies
CORSTR00855,Namma Gromor Mangaluru 9,Namma Gromor,KA,Karnataka,Dakshina Kannada,Mangaluru,295223,2012-04-10,company owned,Y,new store from FY26
CORSTR00856,Mana Gromor Karimnagar 4,Mana Gromor,Telangana,Telangana,Karimnagar,Karimnagar,362038,2025-02-20,company owned,N,district split
CORSTR00857,Namma Gromor Belagavi 9,Namma Gromor,Karnataka,Karnataka,Belagavi,Belagavi,291823,2018-02-27,company owned,shared,new store from FY26
CORSTR00858,Mana Gromor Visakhapatnam 1,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,Visakhapatnam,377670,2013-05-28,company owned,shared,old store code
CORSTR00859,Mana Gromor Kadapa 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Kadapa,Kadapa,376200,27/08/2025,seasonal extension,shared,
CORSTR00860,Mana Gromor Anantapur 8,Mana Gromor,Andhra Pradesh,Andhra Pradesh,Anantapur,Anantapur,378880,2024-01-23,satellite,shared,district split
CORSTR00861,Namma Gromor Tumakuru 1,Namma Gromor,Karnataka,Karnataka,Tumakuru,Tumakuru,299810,2015-12-23,hub,shared,district split
